SEED,setup,year,salinity,bg_mean,ag_mean,root_mean,age_mean,age_q95,age_max,no_trees,tdens,basal_area,dbh_mean,height_mean,gain,no_gain,no_groups,no_groups_bigger_2,gdens,no_grafted,gs_mean,gs_max,node_degree_mean,shape_mean,p_non_red,p_non_red_no2,fgraft,fgain,ROOTING,GRAFTING,RESOURCES
18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,550.083333333333,8.68026352303922,0.904448312931602,0.478815380014123,2.34143440894246,121.760416666667,291.404166666666,318.916666666667,48,533.333333333333,409601.685818688,26.7604974292419,14.0703722177157,0,0,11,5,122.222222222222,33,3,6,1.22121212121212,1,100,100,68.75,0,0,2,1
18782,setup_ENV_1_GRAFT_2_SPE_0_SEED_18782,600,8.55494176648146,0.906256851815939,0.471354568494877,1.77732899975891,66.4273504273504,281.354166666667,368.833333333333,78,866.666666666667,358427.967357807,17.9990293697789,10.4718032115753,0,0,15,8,166.666666666667,48,3.2,6,1.37333333333333,1.06555555555556,80,62.5,61.5384615384615,0,0,2,1
18782,setup_ENV_1_GRAFT_2_SPE_1_SEED_18782,400.083333333333,8.64494560073579,0.904992827889752,0.526109720461851,1.65568912264194,83.0663580246914,220.575,271.583333333333,54,600,384693.464424275,23.5562219288362,12.6565838864391,0,0,8,3,88.8888888888889,20,2.5,4,1.14583333333333,1,100,100,37.037037037037,0,1,2,1
18782,setup_ENV_1_GRAFT_2_SPE_1_SEED_18782,450.083333333333,7.79990965238681,0.914045632496271,0.444611245530589,1.92572438045534,109.546296296296,250.6,321.583333333333,45,500,409848.502161271,28.448263912656,14.9533590789043,0,0,8,1,88.8888888888889,17,2.125,3,1.04166666666667,1,100,100,37.7777777777778,0,1,2,1
18782,setup_ENV_1_GRAFT_2_SPE_1_SEED_18782,500.083333333333,10.9640960363296,0.879550727204521,0.491247048433694,1.57288614588618,90.7663690476191,267.75,371.583333333333,56,622.222222222222,387272.234229084,22.5194055013062,12.5514170419353,0,0,8,0,88.8888888888889,16,2,2,1,1,100,0,28.5714285714286,0,1,2,1
18782,setup_ENV_1_GRAFT_2_SPE_1_SEED_18782,550.083333333333,10.7648618961687,0.881675958978813,0.478367544190916,1.57945152475122,92.9243827160494,281.325,329.25,54,600,375123.949640705,22.6699071441509,12.9422550270269,0,0,10,4,111.111111111111,25,2.5,4,1.15,1,100,100,46.2962962962963,0,1,2,1
18782,setup_ENV_1_GRAFT_2_SPE_1_SEED_18782,600,9.12376299583336,0.899842992238236,0.568317346133664,1.51882349526872,94.2962962962963,284.95,379.166666666667,54,600,397576.292532863,21.8653396374654,11.8298204195173,0,0,6,1,66.6666666666667,14,2.33333333333333,4,1.08333333333333,1,100,100,25.9259259259259,0,1,2,1
18782,setup_ENV_1_GRAFT_2_SPE_2_SEED_18782,400.083333333333,8.62747076869478,0.905212414366688,0.492473228077991,1.33046008883345,73.5287356321839,207.825,233.083333333333,58,644.444444444445,380488.101489443,22.1040578002452,12.6042356776407,0,0,5,1,55.5555555555556,11,2.2,3,1.06666666666667,1,100,100,18.9655172413793,0,2,2,1
18782,setup_ENV_1_GRAFT_2_SPE_2_SEED_18782,450.083333333333,9.32203453899086,0.897464117279886,0.511124338564019,1.44894692708818,92.375,242.6375,283.083333333333,50,555.555555555556,404252.242722323,24.9474151705347,13.4962330955667,0,0,6,1,66.6666666666667,13,2.16666666666667,3,1.05555555555556,1,100,100,26,0,2,2,1
18782,setup_ENV_1_GRAFT_2_SPE_2_SEED_18782,500.083333333333,8.40337506084638,0.907951811835504,0.455391557898778,1.06984554188204,47.6462585034014,183.7875,276,98,1088.88888888889,372179.884849594,15.907592254133,10.1369126660729,0,0,16,3,177.777777777778,35,2.1875,3,1.0625,1,100,100,35.7142857142857,0,2,2,1
18782,setup_ENV_1_GRAFT_2_SPE_2_SEED_18782,550.083333333333,7.84022791721248,0.913467072679696,0.423827012266457,1.74991544267718,114.259259259259,235.033333333334,308.916666666667,45,500,446496.853297115,30.9633707926364,16.163686997583,0,0,7,2,77.7777777777778,17,2.42857142857143,4,1.11904761904762,1,100,100,37.7777777777778,0,2,2,1
18782,setup_ENV_1_GRAFT_2_SPE_2_SEED_18782,600,8.46985827366564,0.906624941831288,0.454674189613604,1.67904170367419,131.601851851852,284.95,358.833333333333,45,500,483842.244070072,30.0836462357003,15.2685336091958,0,0,7,0,77.7777777777778,14,2,2,1,1,100,0,31.1111111111111,0,2,2,1
18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,400.083333333333,2.52840899915815,0.97209424468078,0.425742677910629,2.55027059112875,127.94918699187,223.583333333333,399.666666666667,41,455.555555555556,380305.033937768,30.0192635151634,16.1542408353354,0,0,10,3,111.111111111111,27,2.7,5,1.21,1.03333333333333,90,66.6666666666667,65.8536585365854,0,0,2,2
18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,450.083333333333,4.35920564909483,0.952181304877956,0.592177408004258,1.77468471325764,82.2545454545455,235.891666666667,326,55,611.111111111111,296149.721429828,19.5779654617917,11.2585644860622,0,0,10,3,111.111111111111,24,2.4,4,1.16666666666667,1.03333333333333,90,66.6666666666667,43.6363636363636,0,0,2,2
18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,500.083333333333,8.08059044677936,0.911195916493301,0.517004218900528,2.10736845000422,100.199685534591,288.216666666667,376,53,588.888888888889,386407.309379561,23.8989149915795,12.7526380343736,0,0,11,7,122.222222222222,33,3,5,1.38787878787879,1.09090909090909,81.8181818181818,71.4285714285714,62.2641509433962,0,0,2,2
18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,550.083333333333,8.49648523650475,0.906873154807148,0.439535257475537,1.72363304539343,65.2928571428572,266.179166666667,328.916666666667,70,777.777777777778,344076.620490108,18.1364250243725,10.6301390764444,0,0,13,4,144.444444444444,44,3.38461538461538,10,1.23846153846154,1.02136752136752,84.6153846153846,50,62.8571428571429,0,0,2,2
18782,setup_ENV_2_GRAFT_2_SPE_0_SEED_18782,600,8.49548324958581,0.90630672283595,0.479443205771502,2.68746843196484,124.452991452991,314.041666666666,378.833333333333,39,433.333333333333,407172.30810681,31.448773573568,15.5514936903742,0,0,8,6,88.8888888888889,25,3.125,5,1.4375,1.09375,75,66.6666666666667,64.1025641025641,0,0,2,2
18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,400.083333333333,3.02773630207906,0.966748799877735,0.544635437342516,1.44888316311268,77.4,222.5375,254.833333333333,60,666.666666666667,371751.097185321,20.8555622478591,11.9429648794513,0,0,11,1,122.222222222222,23,2.09090909090909,3,1.09090909090909,1.04545454545455,90.9090909090909,0,38.3333333333333,0,1,2,2
18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,450.083333333333,6.83054099018538,0.925155227589372,0.533364878596665,1.29670768283665,67.5166666666667,216.1375,304.833333333333,70,777.777777777778,362952.931983085,17.6749081571696,10.35729784587,0,0,10,4,111.111111111111,26,2.6,4,1.16666666666667,1,100,100,37.1428571428572,0,1,2,2
18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,500.083333333333,7.24840856972202,0.920648670456734,0.610827784272479,1.22075815221291,62.7598039215687,230.958333333333,354.833333333333,68,755.555555555556,325223.456176367,16.6987820420171,9.76353027659961,0,0,7,2,77.7777777777778,16,2.28571428571429,3,1.0952380952381,1,100,100,23.5294117647059,0,1,2,2
18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,550.083333333333,6.91674726075494,0.924037920917192,0.55050195428909,1.45844187499283,82.1822033898305,279.591666666667,308.666666666667,59,655.555555555556,386856.899122741,21.0286963684207,11.8029920642799,0,0,6,1,66.6666666666667,14,2.33333333333333,4,1.08333333333333,1,100,100,23.728813559322,0,1,2,2
18782,setup_ENV_2_GRAFT_2_SPE_1_SEED_18782,600,8.55238028137154,0.90633212716856,0.590087262080599,1.24283865324044,62.9823232323232,214.875,331.166666666667,66,733.333333333333,324621.084498573,17.1110202285373,10.0688211287622,0,0,7,1,77.7777777777778,15,2.14285714285714,3,1.04761904761905,1,100,100,22.7272727272727,0,1,2,2
18782,setup_ENV_2_GRAFT_2_SPE_2_SEED_18782,400.083333333333,2.76507379192254,0.969626968278439,0.531470146690002,1.27337371576585,64.7589743589744,191.066666666667,203,65,722.222222222222,381813.726960848,20.9358282240325,12.2907543473745,0,0,7,2,77.7777777777778,17,2.42857142857143,4,1.11904761904762,1,100,100,26.1538461538462,0,2,2,2
18782,setup_ENV_2_GRAFT_2_SPE_2_SEED_18782,450.083333333333,5.18540046115023,0.943170376688717,0.643873493300707,1.16124500919672,64.15,199.175,253,70,777.777777777778,447925.525050945,19.4345340353071,10.4345033493923,0,0,7,0,77.7777777777778,14,2,2,1,1,100,0,20,0,2,2,2
18782,setup_ENV_2_GRAFT_2_SPE_2_SEED_18782,500.083333333333,7.52888750126472,0.917473837595514,0.518619721472322,1.10067245334615,57.5081300813008,229.2375,291.166666666667,82,911.111111111111,388091.848269505,17.3973636040417,10.6352041675086,0,0,7,1,77.7777777777778,15,2.14285714285714,3,1.04761904761905,1,100,100,18.2926829268293,0,2,2,2
18782,setup_ENV_2_GRAFT_2_SPE_2_SEED_18782,550.083333333333,9.17172763841648,0.899138597878762,0.438584300051162,1.32823394309152,77.1472222222223,212.870833333333,340.666666666667,60,666.666666666667,387684.101559483,22.3498058040745,13.1255156723357,0,0,6,1,66.6666666666667,14,2.33333333333333,4,1.08333333333333,1,100,100,23.3333333333333,0,2,2,2
18782,setup_ENV_2_GRAFT_2_SPE_2_SEED_18782,600,9.4700989636958,0.895967278549587,0.585772784374375,1.28988810980457,82.9842767295598,215.2,259.916666666667,53,588.888888888889,371106.68962229,22.2019250726748,12.4339747100187,0,0,4,1,44.4444444444444,9,2.25,3,1.08333333333333,1,100,100,16.9811320754717,0,2,2,2
18782,setup_ENV_0_GRAFT_3_SPE_0_SEED_18782,400.083333333333,10,0.888955506781091,0.432753375674954,2.43395742949764,107.198581560284,213.383333333333,229.916666666667,47,522.222222222222,395044.202007126,27.8405602992825,14.5273362364775,1,12,9,4,100,29,3.22222222222222,7,1.45767195767196,1.13888888888889,66.6666666666667,25,61.7021276595745,41.3793103448276,0,3,0
18782,setup_ENV_0_GRAFT_3_SPE_0_SEED_18782,400.083333333333,10,0.888955506781091,0.432753375674954,2.43395742949764,107.198581560284,213.383333333333,229.916666666667,47,522.222222222222,395044.202007126,27.8405602992825,14.5273362364775,0,12,9,4,100,29,3.22222222222222,7,1.45767195767196,1.13888888888889,66.6666666666667,25,61.7021276595745,41.3793103448276,0,3,0
18782,setup_ENV_0_GRAFT_3_SPE_0_SEED_18782,450.083333333333,10,0.888982176752489,0.397205000817292,2.40491134513243,104.033333333333,226.583333333333,277.166666666667,50,555.555555555556,419777.182170104,27.2528863013442,14.0756105291802,1,14,9,3,100,34,3.77777777777778,10,1.30617283950617,1.05246913580247,77.7777777777778,33.3333333333333,68,41.1764705882353,0,3,0
18782,setup_ENV_0_GRAFT_3_SPE_0_SEED_18782,450.083333333333,10,0.888982176752489,0.397205000817292,2.40491134513243,104.033333333333,226.583333333333,277.166666666667,50,555.555555555556,419777.182170104,27.2528863013442,14.0756105291802,0,14,9,3,100,34,3.77777777777778,10,1.30617283950617,1.05246913580247,77.7777777777778,33.3333333333333,68,41.1764705882353,0,3,0
18782,setup_ENV_0_GRAFT_3_SPE_0_SEED_18782,500.083333333333,10,0.888329094848748,0.505114386777033,2.02593294182473,85.0833333333334,234.75,327.166666666667,61,677.777777777778,434801.652202351,22.2292154676711,11.4384947580116,0,16,13,8,144.444444444444,38,2.92307692307692,6,1.41025641025641,1.11794871794872,69.2307692307692,50,62.2950819672131,42.1052631578947,0,3,0
18782,setup_ENV_0_GRAFT_3_SPE_0_SEED_18782,500.083333333333,10,0.888329094848748,0.505114386777033,2.02593294182473,85.0833333333334,234.75,327.166666666667,61,677.777777777778,434801.652202351,22.2292154676711,11.4384947580116,1,16,13,8,144.444444444444,38,2.92307692307692,6,1.41025641025641,1.11794871794872,69.2307692307692,50,62.2950819672131,42.1052631578947,0,3,0
18782,setup_ENV_0_GRAFT_3_SPE_0_SEED_18782,550.083333333333,10,0.889165998613248,0.628601192350555,1.52276184076302,55.75,240.991666666667,297.5,79,877.777777777778,352676.977290572,15.7965411765453,8.85411460512267,1,18,13,5,144.444444444444,37,2.84615384615385,7,1.31684981684982,1.08974358974359,76.9230769230769,40,46.8354430379747,48.6486486486487,0,3,0
18782,setup_ENV_0_GRAFT_3_SPE_0_SEED_18782,550.083333333333,10,0.889165998613248,0.628601192350555,1.52276184076302,55.75,240.991666666667,297.5,79,877.777777777778,352676.977290572,15.7965411765453,8.85411460512267,0,18,13,5,144.444444444444,37,2.84615384615385,7,1.31684981684982,1.08974358974359,76.9230769230769,40,46.8354430379747,48.6486486486487,0,3,0
18782,setup_ENV_0_GRAFT_3_SPE_0_SEED_18782,600,10,0.888268876833729,0.464259430098061,2.38494110748086,86.2107843137255,204.791666666667,246.166666666667,51,566.666666666667,387711.622516996,26.2274189622348,13.5740683928134,1,13,12,4,133.333333333333,32,2.66666666666667,6,1.25,1.06944444444444,83.3333333333333,50,62.7450980392157,40.625,0,3,0
18782,setup_ENV_0_GRAFT_3_SPE_0_SEED_18782,600,10,0.888268876833729,0.464259430098061,2.38494110748086,86.2107843137255,204.791666666667,246.166666666667,51,566.666666666667,387711.622516996,26.2274189622348,13.5740683928134,0,13,12,4,133.333333333333,32,2.66666666666667,6,1.25,1.06944444444444,83.3333333333333,50,62.7450980392157,40.625,0,3,0
18782,setup_ENV_0_GRAFT_3_SPE_1_SEED_18782,400.083333333333,10,0.889364347402599,0.464558103829622,1.96036878643276,97.171875,171.029166666667,214.666666666667,48,533.333333333333,470549.111978987,29.2905031069031,14.6036028777208,0,9,8,4,88.8888888888889,22,2.75,5,1.2,1,100,100,45.8333333333333,40.9090909090909,1,3,0
18782,setup_ENV_0_GRAFT_3_SPE_1_SEED_18782,400.083333333333,10,0.889364347402599,0.464558103829622,1.96036878643276,97.171875,171.029166666667,214.666666666667,48,533.333333333333,470549.111978987,29.2905031069031,14.6036028777208,1,9,8,4,88.8888888888889,22,2.75,5,1.2,1,100,100,45.8333333333333,40.9090909090909,1,3,0
18782,setup_ENV_0_GRAFT_3_SPE_1_SEED_18782,450.083333333333,10,0.889666479749017,0.426809861505336,1.63505482551222,84.2680555555556,207.029166666667,264.666666666667,60,666.666666666667,438361.911888154,23.085278077364,12.5020241696933,0,10,9,3,100,21,2.33333333333333,3,1.11111111111111,1,100,100,35,47.6190476190476,1,3,0
18782,setup_ENV_0_GRAFT_3_SPE_1_SEED_18782,450.083333333333,10,0.889666479749017,0.426809861505336,1.63505482551222,84.2680555555556,207.029166666667,264.666666666667,60,666.666666666667,438361.911888154,23.085278077364,12.5020241696933,1,10,9,3,100,21,2.33333333333333,3,1.11111111111111,1,100,100,35,47.6190476190476,1,3,0
18782,setup_ENV_0_GRAFT_3_SPE_1_SEED_18782,500.083333333333,10,0.888677740694227,0.41768760708488,1.68897111542885,94.214480874317,248.583333333333,314.666666666667,61,677.777777777778,471638.248542413,24.1308089714745,13.073958470728,0,12,11,3,122.222222222222,25,2.27272727272727,3,1.09090909090909,1,100,100,40.9836065573771,48,1,3,0
18782,setup_ENV_0_GRAFT_3_SPE_1_SEED_18782,500.083333333333,10,0.888677740694227,0.41768760708488,1.68897111542885,94.214480874317,248.583333333333,314.666666666667,61,677.777777777778,471638.248542413,24.1308089714745,13.073958470728,1,12,11,3,122.222222222222,25,2.27272727272727,3,1.09090909090909,1,100,100,40.9836065573771,48,1,3,0
18782,setup_ENV_0_GRAFT_3_SPE_1_SEED_18782,550.083333333333,10,0.889632328509604,0.508496726392797,1.20228451073541,56.9901960784314,258.116666666666,309.166666666667,85,944.444444444444,406314.329793404,15.8436276433484,9.18959688637536,0,15,14,5,155.555555555556,33,2.35714285714286,3,1.21428571428571,1.07142857142857,85.7142857142857,60,38.8235294117647,45.4545454545455,1,3,0
18782,setup_ENV_0_GRAFT_3_SPE_1_SEED_18782,550.083333333333,10,0.889632328509604,0.508496726392797,1.20228451073541,56.9901960784314,258.116666666666,309.166666666667,85,944.444444444444,406314.329793404,15.8436276433484,9.18959688637536,1,15,14,5,155.555555555556,33,2.35714285714286,3,1.21428571428571,1.07142857142857,85.7142857142857,60,38.8235294117647,45.4545454545455,1,3,0
18782,setup_ENV_0_GRAFT_3_SPE_1_SEED_18782,600,10,0.889304936224555,0.539867210252592,1.74417434133284,92.122641509434,300.516666666667,359.083333333333,53,588.888888888889,428302.814377253,25.0810607183085,13.1178181558319,0,10,9,3,100,21,2.33333333333333,3,1.11111111111111,1,100,100,39.622641509434,47.6190476190476,1,3,0
18782,setup_ENV_0_GRAFT_3_SPE_1_SEED_18782,600,10,0.889304936224555,0.539867210252592,1.74417434133284,92.122641509434,300.516666666667,359.083333333333,53,588.888888888889,428302.814377253,25.0810607183085,13.1178181558319,1,10,9,3,100,21,2.33333333333333,3,1.11111111111111,1,100,100,39.622641509434,47.6190476190476,1,3,0
18782,setup_ENV_0_GRAFT_3_SPE_2_SEED_18782,400.083333333333,10,0.888742108313345,0.48048545333241,1.61640917033751,99.3380503144654,230.816666666667,256,53,588.888888888889,495693.25745197,27.9852526110439,14.3365332250022,0,13,12,2,133.333333333333,26,2.16666666666667,3,1.11111111111111,1.04166666666667,91.6666666666667,50,49.0566037735849,50,2,3,0
18782,setup_ENV_0_GRAFT_3_SPE_2_SEED_18782,400.083333333333,10,0.888742108313345,0.48048545333241,1.61640917033751,99.3380503144654,230.816666666667,256,53,588.888888888889,495693.25745197,27.9852526110439,14.3365332250022,1,13,12,2,133.333333333333,26,2.16666666666667,3,1.11111111111111,1.04166666666667,91.6666666666667,50,49.0566037735849,50,2,3,0
18782,setup_ENV_0_GRAFT_3_SPE_2_SEED_18782,450.083333333333,10,0.890026452964311,0.507596205954546,1.19110333428393,67.9009009009009,234.383333333333,306,74,822.222222222222,429655.207127662,19.163923838472,10.7109444403312,0,9,8,3,88.8888888888889,20,2.5,4,1.14583333333333,1,100,100,27.027027027027,45,2,3,0
18782,setup_ENV_0_GRAFT_3_SPE_2_SEED_18782,450.083333333333,10,0.890026452964311,0.507596205954546,1.19110333428393,67.9009009009009,234.383333333333,306,74,822.222222222222,429655.207127662,19.163923838472,10.7109444403312,1,9,8,3,88.8888888888889,20,2.5,4,1.14583333333333,1,100,100,27.027027027027,45,2,3,0
18782,setup_ENV_0_GRAFT_3_SPE_2_SEED_18782,500.083333333333,10,0.889483597791313,0.505291098639975,1.43318545707943,91.0393081761006,255,337.333333333333,53,588.888888888889,400986.947379285,24.5189371027872,13.4943603355705,0,7,7,1,77.7777777777778,15,2.14285714285714,3,1.04761904761905,1,100,100,28.3018867924528,46.6666666666667,2,3,0
18782,setup_ENV_0_GRAFT_3_SPE_2_SEED_18782,500.083333333333,10,0.889483597791313,0.505291098639975,1.43318545707943,91.0393081761006,255,337.333333333333,53,588.888888888889,400986.947379285,24.5189371027872,13.4943603355705,1,7,7,1,77.7777777777778,15,2.14285714285714,3,1.04761904761905,1,100,100,28.3018867924528,46.6666666666667,2,3,0
18782,setup_ENV_0_GRAFT_3_SPE_2_SEED_18782,550.083333333333,10,0.889404305147026,0.545475342777699,1.41288840199493,89.8427672955975,231.216666666667,320,53,588.888888888889,387385.784872739,24.1997592782172,13.4003863601895,0,8,8,0,88.8888888888889,16,2,2,1,1,100,0,30.188679245283,50,2,3,0
18782,setup_ENV_0_GRAFT_3_SPE_2_SEED_18782,550.083333333333,10,0.889404305147026,0.545475342777699,1.41288840199493,89.8427672955975,231.216666666667,320,53,588.888888888889,387385.784872739,24.1997592782172,13.4003863601895,1,8,8,0,88.8888888888889,16,2,2,1,1,100,0,30.188679245283,50,2,3,0
18782,setup_ENV_0_GRAFT_3_SPE_2_SEED_18782,600,10,0.889089430359712,0.396275240711068,1.63071560129303,114.474358974359,264.9375,345.833333333333,52,577.777777777778,503869.644212336,28.6067340133457,14.9009075561866,0,10,8,3,88.8888888888889,19,2.375,3,1.125,1,100,100,36.5384615384615,52.6315789473684,2,3,0
18782,setup_ENV_0_GRAFT_3_SPE_2_SEED_18782,600,10,0.889089430359712,0.396275240711068,1.63071560129303,114.474358974359,264.9375,345.833333333333,52,577.777777777778,503869.644212336,28.6067340133457,14.9009075561866,1,10,8,3,88.8888888888889,19,2.375,3,1.125,1,100,100,36.5384615384615,52.6315789473684,2,3,0
18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,400.083333333333,7.86104453385708,0.912016861351151,0.452469604642027,2.24038672800958,92.3545454545454,219.508333333333,399.916666666667,55,611.111111111111,448361.407012878,25.1574148421258,12.6754944818822,0,16,9,5,100,36,4,11,1.40740740740741,1.06666666666667,77.7777777777778,60,65.4545454545455,44.4444444444444,0,3,1
18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,400.083333333333,7.86104453385708,0.912016861351151,0.452469604642027,2.24038672800958,92.3545454545454,219.508333333333,399.916666666667,55,611.111111111111,448361.407012878,25.1574148421258,12.6754944818822,1,16,9,5,100,36,4,11,1.40740740740741,1.06666666666667,77.7777777777778,60,65.4545454545455,44.4444444444444,0,3,1
18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,450.083333333333,9.68791788284096,0.892595314433211,0.547138364039559,1.637615087481,62.5247747747747,212.820833333333,297.333333333333,74,822.222222222222,385812.752915484,17.2737750503678,9.4735956224635,0,21,11,7,122.222222222222,44,4,10,1.43939393939394,1.04848484848485,81.8181818181818,71.4285714285714,59.4594594594595,47.7272727272727,0,3,1
18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,450.083333333333,9.68791788284096,0.892595314433211,0.547138364039559,1.637615087481,62.5247747747747,212.820833333333,297.333333333333,74,822.222222222222,385812.752915484,17.2737750503678,9.4735956224635,1,21,11,7,122.222222222222,44,4,10,1.43939393939394,1.04848484848485,81.8181818181818,71.4285714285714,59.4594594594595,47.7272727272727,0,3,1
18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,500.083333333333,9.57373897867837,0.892632999528013,0.424279612826034,2.62266334880048,114.303703703704,258.966666666667,347.333333333333,45,500,440287.95395736,30.0621887604125,15.1446856951911,0,15,12,7,133.333333333333,35,2.91666666666667,5,1.34166666666667,1.06944444444444,83.3333333333333,71.4285714285714,77.7777777777778,42.8571428571429,0,3,1
18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,500.083333333333,9.57373897867837,0.892632999528013,0.424279612826034,2.62266334880048,114.303703703704,258.966666666667,347.333333333333,45,500,440287.95395736,30.0621887604125,15.1446856951911,1,15,12,7,133.333333333333,35,2.91666666666667,5,1.34166666666667,1.06944444444444,83.3333333333333,71.4285714285714,77.7777777777778,42.8571428571429,0,3,1
18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,550.083333333333,8.60992244770994,0.90404250245193,0.526315338948037,1.9556517615123,83.8538461538462,259.816666666667,397.333333333333,65,722.222222222222,443593.369985458,21.3423463302008,11.1916082784673,0,19,13,7,144.444444444444,42,3.23076923076923,8,1.37948717948718,1.08791208791209,76.9230769230769,57.1428571428571,64.6153846153846,45.2380952380953,0,3,1
18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,550.083333333333,8.60992244770994,0.90404250245193,0.526315338948037,1.9556517615123,83.8538461538462,259.816666666667,397.333333333333,65,722.222222222222,443593.369985458,21.3423463302008,11.1916082784673,1,19,13,7,144.444444444444,42,3.23076923076923,8,1.37948717948718,1.08791208791209,76.9230769230769,57.1428571428571,64.6153846153846,45.2380952380953,0,3,1
18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,600,9.64649787452683,0.892948733598123,0.482835337546373,2.44354559598039,116.001937984496,275.633333333333,366.583333333333,43,477.777777777778,375013.294968785,28.0474603931177,14.7451834383262,1,10,7,6,77.7777777777778,25,3.57142857142857,5,1.38571428571429,1,100,100,58.1395348837209,40,0,3,1
18782,setup_ENV_1_GRAFT_3_SPE_0_SEED_18782,600,9.64649787452683,0.892948733598123,0.482835337546373,2.44354559598039,116.001937984496,275.633333333333,366.583333333333,43,477.777777777778,375013.294968785,28.0474603931177,14.7451834383262,0,10,7,6,77.7777777777778,25,3.57142857142857,5,1.38571428571429,1,100,100,58.1395348837209,40,0,3,1
18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,400.083333333333,9.61891994975698,0.89329771167569,0.455788791672014,2.21404863564806,144.391891891892,236.766666666667,399.416666666667,37,411.111111111111,430328.380995374,34.1119820930638,17.1030411150972,0,9,6,3,66.6666666666667,16,2.66666666666667,4,1.19444444444444,1,100,100,43.2432432432432,56.25,1,3,1
18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,400.083333333333,9.61891994975698,0.89329771167569,0.455788791672014,2.21404863564806,144.391891891892,236.766666666667,399.416666666667,37,411.111111111111,430328.380995374,34.1119820930638,17.1030411150972,1,9,6,3,66.6666666666667,16,2.66666666666667,4,1.19444444444444,1,100,100,43.2432432432432,56.25,1,3,1
18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,450.083333333333,9.48519096925149,0.895229373521915,0.531722629324546,1.18546250236589,59.9825102880659,237.833333333333,449.416666666667,81,900,341437.26556104,15.4095281014818,9.35637519494276,0,16,13,3,144.444444444444,31,2.38461538461538,4,1.1025641025641,1,100,100,38.2716049382716,51.6129032258065,1,3,1
18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,450.083333333333,9.48519096925149,0.895229373521915,0.531722629324546,1.18546250236589,59.9825102880659,237.833333333333,449.416666666667,81,900,341437.26556104,15.4095281014818,9.35637519494276,1,16,13,3,144.444444444444,31,2.38461538461538,4,1.1025641025641,1,100,100,38.2716049382716,51.6129032258065,1,3,1
18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,500.083333333333,8.88944712834422,0.902034855183142,0.494108652695832,1.234179063025,53.4769076305221,241.083333333333,338.833333333333,83,922.222222222222,325073.854155799,15.8747263035714,9.9293683514019,0,10,9,4,100,25,2.77777777777778,4,1.31481481481482,1.07407407407407,88.8888888888889,75,30.1204819277108,40,1,3,1
18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,500.083333333333,8.88944712834422,0.902034855183142,0.494108652695832,1.234179063025,53.4769076305221,241.083333333333,338.833333333333,83,922.222222222222,325073.854155799,15.8747263035714,9.9293683514019,1,10,9,4,100,25,2.77777777777778,4,1.31481481481482,1.07407407407407,88.8888888888889,75,30.1204819277108,40,1,3,1
18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,550.083333333333,8.75574319072014,0.904063543072732,0.680420525986552,0.998845070235051,44.4578754578755,146.708333333333,352.666666666667,91,1011.11111111111,294839.134044783,12.9306918773438,8.13987236106852,0,13,10,4,111.111111111111,26,2.6,4,1.16666666666667,1,100,100,28.5714285714286,50,1,3,1
18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,550.083333333333,8.75574319072014,0.904063543072732,0.680420525986552,0.998845070235051,44.4578754578755,146.708333333333,352.666666666667,91,1011.11111111111,294839.134044783,12.9306918773438,8.13987236106852,1,13,10,4,111.111111111111,26,2.6,4,1.16666666666667,1,100,100,28.5714285714286,50,1,3,1
18782,setup_ENV_1_GRAFT_3_SPE_1_SEED_18782,600,9.19664039099168,0.898280193214112,0.468615723191309,1.60022821696657,71.6243386243386,177.091666666666,243.333333333333,63,700,387704.430880841,22.3254051894134,12.4661163187912,0,17,10,7,111.111111111111,31,3.1,5,1.29333333333333,1,100,100,49.2063492063492,54.8387096774194,1,3,1
