k,p_k,SPE,ENV,GRAFT,SEED,setup,year
3,0.169014084507042,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,450.083333333333
4,0.0845070422535211,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,450.083333333333
5,0.0140845070422535,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,450.083333333333
1,0.403225806451613,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,500.083333333333
2,0.338709677419355,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,500.083333333333
3,0.193548387096774,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,500.083333333333
4,0.0483870967741936,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,500.083333333333
5,0.0161290322580645,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,500.083333333333
1,0.391304347826087,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,550.083333333333
2,0.376811594202899,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,550.083333333333
3,0.159420289855072,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,550.083333333333
4,0.0434782608695652,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,550.083333333333
5,0.0289855072463768,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,550.083333333333
1,0.372549019607843,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,600
2,0.431372549019608,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,600
3,0.0980392156862745,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,600
4,0.0980392156862745,1,3,0,71751,setup_ENV_3_GRAFT_0_SPE_1_SEED_71751,600
1,0.574468085106383,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,400.083333333333
2,0.276595744680851,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,400.083333333333
3,0.0638297872340426,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,400.083333333333
4,0.0851063829787234,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,400.083333333333
1,0.576271186440678,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,450.083333333333
2,0.288135593220339,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,450.083333333333
3,0.11864406779661,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,450.083333333333
5,0.0169491525423729,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,450.083333333333
1,0.68,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,500.083333333333
2,0.28,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,500.083333333333
3,0.04,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,500.083333333333
1,0.616438356164384,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,550.083333333333
2,0.301369863013699,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,550.083333333333
3,0.0684931506849315,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,550.083333333333
4,0.0136986301369863,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,550.083333333333
1,0.577777777777778,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,600
2,0.288888888888889,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,600
3,0.133333333333333,2,3,0,71751,setup_ENV_3_GRAFT_0_SPE_2_SEED_71751,600
1,0.108433734939759,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,400.083333333333
2,0.156626506024096,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,400.083333333333
3,0.27710843373494,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,400.083333333333
4,0.132530120481928,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,400.083333333333
5,0.156626506024096,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,400.083333333333
6,0.132530120481928,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,400.083333333333
7,0.0120481927710843,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,400.083333333333
8,0.0240963855421687,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,400.083333333333
1,0.0735294117647059,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,450.083333333333
2,0.147058823529412,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,450.083333333333
3,0.294117647058824,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,450.083333333333
4,0.147058823529412,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,450.083333333333
5,0.102941176470588,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,450.083333333333
6,0.132352941176471,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,450.083333333333
7,0.0588235294117647,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,450.083333333333
8,0.0294117647058824,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,450.083333333333
10,0.0147058823529412,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,450.083333333333
1,0.0344827586206897,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,500.083333333333
2,0.241379310344828,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,500.083333333333
3,0.189655172413793,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,500.083333333333
4,0.206896551724138,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,500.083333333333
5,0.172413793103448,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,500.083333333333
6,0.120689655172414,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,500.083333333333
7,0.0172413793103448,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,500.083333333333
8,0.0172413793103448,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,500.083333333333
1,0.111111111111111,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,550.083333333333
2,0.135802469135802,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,550.083333333333
3,0.148148148148148,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,550.083333333333
4,0.259259259259259,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,550.083333333333
5,0.185185185185185,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,550.083333333333
6,0.0617283950617284,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,550.083333333333
7,0.0617283950617284,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,550.083333333333
8,0.0246913580246914,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,550.083333333333
9,0.0123456790123457,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,550.083333333333
1,0.0256410256410256,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,600
2,0.256410256410256,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,600
3,0.192307692307692,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,600
4,0.166666666666667,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,600
5,0.17948717948718,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,600
6,0.0897435897435897,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,600
7,0.0384615384615385,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,600
8,0.0128205128205128,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,600
9,0.0256410256410256,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,600
10,0.0128205128205128,0,3,1,71751,setup_ENV_3_GRAFT_1_SPE_0_SEED_71751,600
1,0.25,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,400.083333333333
2,0.222222222222222,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,400.083333333333
3,0.333333333333333,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,400.083333333333
4,0.111111111111111,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,400.083333333333
5,0.0694444444444445,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,400.083333333333
7,0.0138888888888889,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,400.083333333333
1,0.22972972972973,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,450.083333333333
2,0.337837837837838,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,450.083333333333
3,0.256756756756757,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,450.083333333333
4,0.108108108108108,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,450.083333333333
5,0.0540540540540541,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,450.083333333333
6,0.0135135135135135,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,450.083333333333
1,0.533333333333333,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,500.083333333333
2,0.288888888888889,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,500.083333333333
3,0.111111111111111,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,500.083333333333
4,0.0444444444444444,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,500.083333333333
5,0.0222222222222222,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,500.083333333333
1,0.25,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,550.083333333333
2,0.381578947368421,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,550.083333333333
3,0.210526315789474,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,550.083333333333
4,0.144736842105263,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,550.083333333333
7,0.0131578947368421,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,550.083333333333
1,0.283582089552239,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,600
2,0.417910447761194,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,600
3,0.134328358208955,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,600
4,0.149253731343284,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,600
6,0.0149253731343284,1,3,1,71751,setup_ENV_3_GRAFT_1_SPE_1_SEED_71751,600
1,0.6,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,400.083333333333
2,0.28,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,400.083333333333
3,0.12,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,400.083333333333
1,0.711111111111111,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,450.083333333333
2,0.177777777777778,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,450.083333333333
3,0.0888888888888889,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,450.083333333333
4,0.0222222222222222,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,450.083333333333
1,0.529411764705882,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,500.083333333333
2,0.411764705882353,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,500.083333333333
3,0.0588235294117647,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,500.083333333333
1,0.516129032258065,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,550.083333333333
2,0.338709677419355,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,550.083333333333
3,0.129032258064516,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,550.083333333333
4,0.0161290322580645,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,550.083333333333
1,0.5,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,600
2,0.314814814814815,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,600
3,0.12962962962963,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,600
4,0.0555555555555556,2,3,1,71751,setup_ENV_3_GRAFT_1_SPE_2_SEED_71751,600
1,0.444444444444444,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,400.083333333333
2,0.466666666666667,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,400.083333333333
3,0.0888888888888889,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,400.083333333333
1,0.576923076923077,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,450.083333333333
2,0.346153846153846,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,450.083333333333
3,0.0769230769230769,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,450.083333333333
1,0.384615384615385,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,500.083333333333
2,0.538461538461538,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,500.083333333333
3,0.0769230769230769,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,500.083333333333
1,0.381818181818182,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,550.083333333333
2,0.472727272727273,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,550.083333333333
3,0.0909090909090909,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,550.083333333333
4,0.0545454545454545,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,550.083333333333
1,0.480769230769231,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,600
2,0.365384615384615,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,600
3,0.134615384615385,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,600
4,0.0192307692307692,0,3,2,71751,setup_ENV_3_GRAFT_2_SPE_0_SEED_71751,600
1,0.5,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,400.083333333333
2,0.347222222222222,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,400.083333333333
3,0.138888888888889,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,400.083333333333
4,0.0138888888888889,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,400.083333333333
1,0.4,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,450.083333333333
2,0.422222222222222,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,450.083333333333
3,0.177777777777778,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,450.083333333333
1,0.653061224489796,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,500.083333333333
2,0.224489795918367,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,500.083333333333
3,0.122448979591837,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,500.083333333333
1,0.72093023255814,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,550.083333333333
2,0.255813953488372,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,550.083333333333
3,0.0232558139534884,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,550.083333333333
1,0.578947368421053,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,600
2,0.368421052631579,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,600
3,0.0526315789473684,1,3,2,71751,setup_ENV_3_GRAFT_2_SPE_1_SEED_71751,600
1,0.775,2,3,2,71751,setup_ENV_3_GRAFT_2_SPE_2_SEED_71751,400.083333333333
2,0.2,2,3,2,71751,setup_ENV_3_GRAFT_2_SPE_2_SEED_71751,400.083333333333
3,0.025,2,3,2,71751,setup_ENV_3_GRAFT_2_SPE_2_SEED_71751,400.083333333333
1,0.727272727272727,2,3,2,71751,setup_ENV_3_GRAFT_2_SPE_2_SEED_71751,450.083333333333
2,0.272727272727273,2,3,2,71751,setup_ENV_3_GRAFT_2_SPE_2_SEED_71751,450.083333333333
1,0.68,2,3,2,71751,setup_ENV_3_GRAFT_2_SPE_2_SEED_71751,500.083333333333
2,0.28,2,3,2,71751,setup_ENV_3_GRAFT_2_SPE_2_SEED_71751,500.083333333333
3,0.04,2,3,2,71751,setup_ENV_3_GRAFT_2_SPE_2_SEED_71751,500.083333333333
1,0.782608695652174,2,3,2,71751,setup_ENV_3_GRAFT_2_SPE_2_SEED_71751,550.083333333333
2,0.217391304347826,2,3,2,71751,setup_ENV_3_GRAFT_2_SPE_2_SEED_71751,550.083333333333
1,0.888888888888889,2,3,2,71751,setup_ENV_3_GRAFT_2_SPE_2_SEED_71751,600
2,0.111111111111111,2,3,2,71751,setup_ENV_3_GRAFT_2_SPE_2_SEED_71751,600
1,0.350649350649351,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,400.083333333333
2,0.311688311688312,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,400.083333333333
3,0.285714285714286,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,400.083333333333
4,0.025974025974026,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,400.083333333333
5,0.012987012987013,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,400.083333333333
6,0.012987012987013,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,400.083333333333
1,0.388059701492537,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,450.083333333333
2,0.432835820895522,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,450.083333333333
3,0.134328358208955,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,450.083333333333
4,0.0298507462686567,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,450.083333333333
5,0.0149253731343284,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,450.083333333333
1,0.469879518072289,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,500.083333333333
2,0.349397590361446,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,500.083333333333
3,0.180722891566265,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,500.083333333333
1,0.5,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,550.083333333333
2,0.274193548387097,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,550.083333333333
3,0.17741935483871,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,550.083333333333
4,0.0483870967741936,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,550.083333333333
1,0.473684210526316,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,600
2,0.421052631578947,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,600
3,0.0701754385964912,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,600
4,0.0175438596491228,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,600
5,0.0175438596491228,0,3,3,71751,setup_ENV_3_GRAFT_3_SPE_0_SEED_71751,600
1,0.517857142857143,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,400.083333333333
2,0.428571428571429,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,400.083333333333
3,0.0535714285714286,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,400.083333333333
1,0.659090909090909,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,450.083333333333
2,0.272727272727273,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,450.083333333333
3,0.0681818181818182,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,450.083333333333
1,0.571428571428571,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,500.083333333333
2,0.392857142857143,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,500.083333333333
3,0.0357142857142857,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,500.083333333333
1,0.66,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,550.083333333333
2,0.24,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,550.083333333333
3,0.1,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,550.083333333333
1,0.666666666666667,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,600
2,0.291666666666667,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,600
3,0.0416666666666667,1,3,3,71751,setup_ENV_3_GRAFT_3_SPE_1_SEED_71751,600
1,0.853658536585366,2,3,3,71751,setup_ENV_3_GRAFT_3_SPE_2_SEED_71751,400.083333333333
2,0.121951219512195,2,3,3,71751,setup_ENV_3_GRAFT_3_SPE_2_SEED_71751,400.083333333333
3,0.024390243902439,2,3,3,71751,setup_ENV_3_GRAFT_3_SPE_2_SEED_71751,400.083333333333
1,0.967741935483871,2,3,3,71751,setup_ENV_3_GRAFT_3_SPE_2_SEED_71751,450.083333333333
2,0.032258064516129,2,3,3,71751,setup_ENV_3_GRAFT_3_SPE_2_SEED_71751,450.083333333333
1,0.9,2,3,3,71751,setup_ENV_3_GRAFT_3_SPE_2_SEED_71751,500.083333333333
2,0.0666666666666667,2,3,3,71751,setup_ENV_3_GRAFT_3_SPE_2_SEED_71751,500.083333333333
3,0.0333333333333333,2,3,3,71751,setup_ENV_3_GRAFT_3_SPE_2_SEED_71751,500.083333333333
1,0.867924528301887,2,3,3,71751,setup_ENV_3_GRAFT_3_SPE_2_SEED_71751,550.083333333333
2,0.0943396226415094,2,3,3,71751,setup_ENV_3_GRAFT_3_SPE_2_SEED_71751,550.083333333333
3,0.0377358490566038,2,3,3,71751,setup_ENV_3_GRAFT_3_SPE_2_SEED_71751,550.083333333333
1,0.731707317073171,2,3,3,71751,setup_ENV_3_GRAFT_3_SPE_2_SEED_71751,600
2,0.219512195121951,2,3,3,71751,setup_ENV_3_GRAFT_3_SPE_2_SEED_71751,600
3,0.0487804878048781,2,3,3,71751,setup_ENV_3_GRAFT_3_SPE_2_SEED_71751,600
1,0.0636363636363636,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,400.083333333333
2,0.209090909090909,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,400.083333333333
3,0.254545454545455,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,400.083333333333
4,0.245454545454545,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,400.083333333333
5,0.118181818181818,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,400.083333333333
6,0.0818181818181818,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,400.083333333333
7,0.0181818181818182,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,400.083333333333
8,0.00909090909090909,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,400.083333333333
1,0.121951219512195,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,450.083333333333
2,0.134146341463415,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,450.083333333333
3,0.219512195121951,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,450.083333333333
4,0.207317073170732,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,450.083333333333
5,0.109756097560976,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,450.083333333333
6,0.0853658536585366,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,450.083333333333
7,0.0731707317073171,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,450.083333333333
8,0.024390243902439,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,450.083333333333
9,0.0121951219512195,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,450.083333333333
10,0.0121951219512195,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,450.083333333333
1,0.0967741935483871,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,500.083333333333
2,0.209677419354839,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,500.083333333333
3,0.145161290322581,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,500.083333333333
4,0.145161290322581,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,500.083333333333
5,0.161290322580645,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,500.083333333333
6,0.193548387096774,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,500.083333333333
7,0.0161290322580645,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,500.083333333333
8,0.032258064516129,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,500.083333333333
1,0.0909090909090909,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,550.083333333333
2,0.233766233766234,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,550.083333333333
3,0.220779220779221,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,550.083333333333
4,0.155844155844156,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,550.083333333333
5,0.155844155844156,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,550.083333333333
6,0.051948051948052,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,550.083333333333
