setup,year,groupSize,noLinks,groupID,dist_mean,dist_max,shape,gIDpy,SEED,ROOTING,RESOURCES,GRAFTING
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,550.083333333333,2,1,gID_12,0.664582784247832,0.664582784247832,1,gID_52,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,550.083333333333,2,1,gID_7,2.70078991562137,2.70078991562137,1,gID_16,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,550.083333333333,3,2,gID_10,1.06420454034008,1.11972130539938,1,gID_47,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,550.083333333333,3,2,gID_2,5.67270855927773,6.06847941403317,1,gID_19,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,550.083333333333,3,2,gID_4,5.40172457269291,6.5289944761212,1,gID_17,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,550.083333333333,3,2,gID_8,1.27176102361332,1.36525767508315,1,gID_32,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,550.083333333333,4,3,gID_3,4.87543046486092,7.19444822065221,1,gID_24,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,550.083333333333,4,3,gID_5,3.7879477454963,5.31098437857652,1,gID_28,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,550.083333333333,4,3,gID_9,1.71346828443791,2.42677277597642,1,gID_36,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,550.083333333333,5,4,gID_1,5.44868830971061,6.80982269344797,1,gID_14,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,550.083333333333,6,8,gID_6,3.66238150711754,5.14784722064414,1.6,gID_21,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,600,2,1,gID_2,5.75944346918502,5.75944346918502,1,gID_20,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,600,4,4,gID_5,4.59365587230702,6.61905568678903,1.33333333333333,gID_16,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,600,5,5,gID_3,4.65089940781667,5.83957966418308,1.25,gID_19,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,600,9,12,gID_4,3.95962863873006,6.98804154775609,1.5,gID_29,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_0_SEED_41179,600,10,10,gID_1,5.43018093507055,6.93130035370072,1.11111111111111,gID_11,41179,0,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,400.083333333333,2,1,gID_11,1.22624034559434,1.22624034559434,1,gID_59,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,400.083333333333,2,1,gID_4,2.23321186212486,2.23321186212486,1,gID_24,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,400.083333333333,2,1,gID_6,2.27321901049482,2.27321901049482,1,gID_31,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,400.083333333333,2,1,gID_7,2.10917136663296,2.10917136663296,1,gID_37,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,400.083333333333,2,1,gID_9,0.92929645175948,0.92929645175948,1,gID_52,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,400.083333333333,3,3,gID_3,2.53387437375337,3.30195336655307,1.5,gID_11,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,400.083333333333,3,3,gID_5,2.79471489692909,4.10446272719731,1.5,gID_26,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,400.083333333333,4,3,gID_2,4.54818726252068,5.57332423240473,1,gID_13,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,400.083333333333,4,3,gID_8,1.88300503931947,2.28027526171211,1,gID_41,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,400.083333333333,5,4,gID_10,1.35026016179939,1.51349499482993,1,gID_49,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,400.083333333333,10,9,gID_1,4.44207861538766,5.4882947683018,1,gID_17,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,450.083333333333,2,1,gID_10,0.381131793146519,0.381131793146519,1,gID_49,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,450.083333333333,2,1,gID_11,0.413231194888283,0.413231194888283,1,gID_51,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,450.083333333333,2,1,gID_3,6.05256571774198,6.05256571774198,1,gID_13,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,450.083333333333,2,1,gID_4,3.30195336655307,3.30195336655307,1,gID_7,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,450.083333333333,2,1,gID_6,3.41213294799821,3.41213294799821,1,gID_21,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,450.083333333333,2,1,gID_8,2.77304379208777,2.77304379208777,1,gID_26,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,450.083333333333,3,3,gID_5,2.79471489692909,4.10446272719731,1.5,gID_17,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,450.083333333333,3,3,gID_9,2.19426975878629,2.55673016494618,1.5,gID_33,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,450.083333333333,4,4,gID_1,4.85055571780527,5.4882947683018,1.33333333333333,gID_1,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,450.083333333333,4,4,gID_2,4.91721492733911,5.10948211954557,1.33333333333333,gID_10,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,450.083333333333,6,7,gID_7,2.9855191387008,4.20719998544485,1.4,gID_30,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,2,1,gID_10,1.56531757327534,1.56531757327534,1,gID_35,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,2,1,gID_11,1.59346267756523,1.59346267756523,1,gID_33,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,2,1,gID_14,0.918437500738596,0.918437500738596,1,gID_53,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,2,1,gID_15,0.500449372972109,0.500449372972109,1,gID_62,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,2,1,gID_2,3.30195336655307,3.30195336655307,1,gID_2,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,2,1,gID_3,2.74135171214204,2.74135171214204,1,gID_8,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,2,1,gID_4,3.41213294799821,3.41213294799821,1,gID_10,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,2,1,gID_5,2.77304379208777,2.77304379208777,1,gID_12,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,2,1,gID_6,3.34844907060589,3.34844907060589,1,gID_14,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,2,1,gID_7,1.50514377834443,1.50514377834443,1,gID_22,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,2,1,gID_9,2.28864777032646,2.28864777032646,1,gID_28,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,3,2,gID_13,1.25904981709581,1.26315055996021,1,gID_43,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,4,3,gID_1,3.14649241321762,3.56533760517446,1,gID_18,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,4,3,gID_8,2.79857460204388,3.56713804933209,1,gID_26,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,500.083333333333,5,4,gID_12,1.59278815078542,1.8022667468614,1,gID_40,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,550.083333333333,2,1,gID_1,5.40196738786445,5.40196738786445,1,gID_2,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,550.083333333333,2,1,gID_11,0.73511077539965,0.73511077539965,1,gID_60,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,550.083333333333,2,1,gID_2,3.32055790631358,3.32055790631358,1,gID_30,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,550.083333333333,2,1,gID_5,2.28864777032646,2.28864777032646,1,gID_16,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,550.083333333333,2,1,gID_6,3.12021972242516,3.12021972242516,1,gID_44,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,550.083333333333,2,1,gID_8,3.17311872114202,3.17311872114202,1,gID_35,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,550.083333333333,3,2,gID_10,2.07037547430998,2.18845752215132,1,gID_40,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,550.083333333333,5,5,gID_9,2.88504751789431,4.09456400846224,1.25,gID_37,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,550.083333333333,5,7,gID_7,3.13366776361519,4.08058550050003,1.75,gID_32,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,550.083333333333,7,6,gID_3,2.41214408557997,3.68268656692331,1,gID_10,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,550.083333333333,7,6,gID_4,2.83072742837153,4.19938941262052,1,gID_14,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,600,2,1,gID_2,6.17331147079574,6.17331147079574,1,gID_7,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,600,2,1,gID_3,4.92449678039203,4.92449678039203,1,gID_6,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,600,3,2,gID_1,5.57078722896379,5.73960707006312,1,gID_1,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,600,3,2,gID_5,2.41429287839978,2.81377387936712,1,gID_11,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,600,3,3,gID_7,2.71295086742114,3.16696178778238,1.5,gID_27,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,600,5,5,gID_4,3.31947788755374,4.60616861070391,1.25,gID_9,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_1_SEED_41179,600,6,8,gID_6,3.2793667815015,4.29925990670569,1.6,gID_24,41179,1,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,400.083333333333,2,1,gID_2,4.10410238017428,4.10410238017428,1,gID_22,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,400.083333333333,2,1,gID_3,2.57160755139736,2.57160755139736,1,gID_29,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,400.083333333333,4,4,gID_4,1.0389919654161,1.21965310130733,1.33333333333333,gID_37,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,400.083333333333,8,9,gID_1,3.29755563879635,4.01796148713453,1.28571428571429,gID_9,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,400.083333333333,8,9,gID_1,3.29755563879635,4.01796148713453,1.28571428571429,gID_17,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,450.083333333333,2,1,gID_3,2.57160755139736,2.57160755139736,1,gID_21,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,450.083333333333,2,1,gID_4,2.56711489781423,2.56711489781423,1,gID_24,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,450.083333333333,3,2,gID_1,3.46392685190974,3.4913720238621,1,gID_6,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,450.083333333333,3,3,gID_5,1.61568145949377,1.99719823868941,1.5,gID_28,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,450.083333333333,4,4,gID_2,3.11996440468517,3.30448787769681,1.33333333333333,gID_11,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,500.083333333333,2,1,gID_1,2.57160755139736,2.57160755139736,1,gID_10,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,500.083333333333,2,1,gID_11,0.982213397551122,0.982213397551122,1,gID_59,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,500.083333333333,2,1,gID_12,1.40954636345709,1.40954636345709,1,gID_56,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,500.083333333333,2,1,gID_13,0.688112875535995,0.688112875535995,1,gID_62,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,500.083333333333,2,1,gID_14,0.735155432020621,0.735155432020621,1,gID_66,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,500.083333333333,2,1,gID_2,2.56711489781423,2.56711489781423,1,gID_12,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,500.083333333333,2,1,gID_3,3.09219225530941,3.09219225530941,1,gID_16,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,500.083333333333,2,1,gID_6,2.08150794407349,2.08150794407349,1,gID_36,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,500.083333333333,2,1,gID_7,1.85905760323058,1.85905760323058,1,gID_42,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,500.083333333333,2,1,gID_8,1.76333115560018,1.76333115560018,1,gID_41,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,500.083333333333,2,1,gID_9,1.49837693530342,1.49837693530342,1,gID_44,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,500.083333333333,3,2,gID_10,1.00473646307907,1.11314463342916,1,gID_46,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,500.083333333333,3,2,gID_4,2.0104063024094,2.02638520813125,1,gID_18,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,500.083333333333,3,3,gID_5,2.02099447884628,2.66340115832305,1.5,gID_32,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,550.083333333333,2,1,gID_2,3.67325698053524,3.67325698053524,1,gID_15,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,550.083333333333,2,1,gID_3,2.08150794407349,2.08150794407349,1,gID_23,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,550.083333333333,2,1,gID_4,1.49837693530342,1.49837693530342,1,gID_27,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,550.083333333333,2,1,gID_5,2.12034054392408,2.12034054392408,1,gID_30,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,550.083333333333,2,1,gID_6,1.60913637972235,1.60913637972235,1,gID_38,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,550.083333333333,5,4,gID_1,3.65808700249456,4.54159162407953,1,gID_11,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,600,2,1,gID_1,3.67325698053524,3.67325698053524,1,gID_8,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,600,2,1,gID_3,2.90692085860638,2.90692085860638,1,gID_21,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,600,2,1,gID_4,1.60913637972235,1.60913637972235,1,gID_23,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,600,2,1,gID_5,2.3376441665625,2.3376441665625,1,gID_28,41179,2,1,1
setup_ENV_1_GRAFT_1_SPE_2_SEED_41179,600,3,2,gID_2,2.76125137195283,3.40216219998157,1,gID_17,41179,2,1,1
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,400.083333333333,2,1,gID_10,3.30480762401421,3.30480762401421,1,gID_30,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,400.083333333333,2,1,gID_13,2.299856161753,2.299856161753,1,gID_47,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,400.083333333333,2,1,gID_2,4.8102655464708,4.8102655464708,1,gID_2,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,400.083333333333,3,2,gID_1,3.25710388466597,3.29193064361654,1,gID_1,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,400.083333333333,3,3,gID_11,2.45743022940514,3.41276328470167,1.5,gID_41,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,400.083333333333,3,3,gID_12,2.28132583073649,2.64269879404671,1.5,gID_44,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,400.083333333333,4,3,gID_9,3.36727411992559,4.11628276343834,1,gID_23,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,400.083333333333,4,4,gID_8,3.27353514529942,3.97157160928718,1.33333333333333,gID_18,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,400.083333333333,5,5,gID_3,4.37035107970081,5.21875583716548,1.25,gID_5,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,400.083333333333,5,7,gID_4,3.08484407217496,4.01948964017166,1.75,gID_6,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,400.083333333333,6,5,gID_7,3.03919085368563,4.09653327336961,1,gID_13,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,400.083333333333,8,10,gID_5,3.32711655481231,5.43016802861854,1.42857142857143,gID_16,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,400.083333333333,8,10,gID_5,3.32711655481231,5.43016802861854,1.42857142857143,gID_17,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,450.083333333333,2,1,gID_1,4.8102655464708,4.8102655464708,1,gID_0,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,450.083333333333,2,1,gID_10,3.12052505158549,3.12052505158549,1,gID_17,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,450.083333333333,2,1,gID_4,3.49936198888306,3.49936198888306,1,gID_5,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,450.083333333333,2,1,gID_7,5.43016802861854,5.43016802861854,1,gID_10,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,450.083333333333,3,2,gID_2,4.38103458178009,5.45726153954597,1,gID_1,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,450.083333333333,3,2,gID_6,3.84111398204843,4.70659748311496,1,gID_8,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,450.083333333333,3,3,gID_11,2.45743022940514,3.41276328470167,1.5,gID_30,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,450.083333333333,3,3,gID_9,3.80298572191119,5.42341756939514,1.5,gID_16,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,450.083333333333,4,3,gID_8,3.20784719663778,3.91991736019937,1,gID_12,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,450.083333333333,5,5,gID_3,4.36003505767284,5.42742130657958,1.25,gID_4,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,450.083333333333,6,5,gID_5,3.03919085368563,4.09653327336961,1,gID_7,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,500.083333333333,2,1,gID_10,1.75500319270255,1.75500319270255,1,gID_31,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,500.083333333333,2,1,gID_4,3.49936198888306,3.49936198888306,1,gID_3,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,500.083333333333,2,1,gID_9,5.63184474497932,5.63184474497932,1,gID_22,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,500.083333333333,3,2,gID_1,4.36890801512743,4.38599701071877,1,gID_0,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,500.083333333333,3,2,gID_2,4.38103458178009,5.45726153954597,1,gID_1,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,500.083333333333,3,2,gID_3,4.54585283711204,5.42742130657958,1,gID_2,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,500.083333333333,3,2,gID_6,3.84111398204843,4.70659748311496,1,gID_5,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,500.083333333333,4,3,gID_7,4.95834496540561,6.32434181601281,1,gID_7,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,500.083333333333,4,4,gID_5,3.67623826475319,5.62216834888932,1.33333333333333,gID_4,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,550.083333333333,2,1,gID_11,0.888074931033913,0.888074931033913,1,gID_47,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,550.083333333333,2,1,gID_13,0.633754751900861,0.633754751900861,1,gID_50,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,550.083333333333,2,1,gID_14,1.03753050945914,1.03753050945914,1,gID_56,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,550.083333333333,2,1,gID_3,5.63184474497932,5.63184474497932,1,gID_10,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,550.083333333333,2,1,gID_5,1.80482905474515,1.80482905474515,1,gID_21,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,550.083333333333,2,1,gID_6,1.79694107088003,1.79694107088003,1,gID_23,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,550.083333333333,2,1,gID_7,2.47299677631204,2.47299677631204,1,gID_26,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,550.083333333333,3,2,gID_1,4.38103458178009,5.45726153954597,1,gID_0,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,550.083333333333,3,2,gID_12,1.31655222806269,1.63236655489994,1,gID_48,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,550.083333333333,3,2,gID_2,4.48878748464469,5.62216834888932,1,gID_1,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,550.083333333333,4,3,gID_4,2.3128235694816,3.63569412530987,1,gID_16,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,550.083333333333,8,7,gID_9,1.43957261096416,2.28056230027239,1,gID_39,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,550.083333333333,8,7,gID_9,1.43957261096416,2.28056230027239,1,gID_38,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,550.083333333333,8,7,gID_9,1.43957261096416,2.28056230027239,1,gID_35,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,600,2,1,gID_1,4.18024228822592,4.18024228822592,1,gID_0,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,600,2,1,gID_13,1.02850371153661,1.02850371153661,1,gID_48,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,600,2,1,gID_14,1.10132466895173,1.10132466895173,1,gID_51,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,600,2,1,gID_16,0.989948567412868,0.989948567412868,1,gID_64,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,600,2,1,gID_3,2.69224657844316,2.69224657844316,1,gID_10,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,600,2,1,gID_5,1.63236655489994,1.63236655489994,1,gID_24,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,600,2,1,gID_9,1.38752528095636,1.38752528095636,1,gID_34,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,600,3,2,gID_4,2.65328523204267,3.50962939320531,1,gID_13,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,600,3,2,gID_8,1.80797202869679,2.51502104516637,1,gID_30,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,600,4,3,gID_10,1.37727208897841,1.6653482286434,1,gID_36,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,600,4,3,gID_6,2.11869883819019,2.56721763085649,1,gID_27,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,600,4,4,gID_15,1.19856343566818,1.54719898810385,1.33333333333333,gID_56,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,600,5,4,gID_12,1.18536463631878,1.52099239836317,1,gID_46,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_0_SEED_41179,600,8,8,gID_2,3.69280568649098,4.78665135922206,1.14285714285714,gID_8,41179,0,1,2
setup_ENV_1_GRAFT_2_SPE_1_SEED_41179,400.083333333333,2,1,gID_1,1.38749747146682,1.38749747146682,1,gID_2,41179,1,1,2
setup_ENV_1_GRAFT_2_SPE_1_SEED_41179,400.083333333333,2,1,gID_10,2.33967134595897,2.33967134595897,1,gID_30,41179,1,1,2
setup_ENV_1_GRAFT_2_SPE_1_SEED_41179,400.083333333333,2,1,gID_11,2.01632087956593,2.01632087956593,1,gID_35,41179,1,1,2
setup_ENV_1_GRAFT_2_SPE_1_SEED_41179,400.083333333333,2,1,gID_12,1.16756734902018,1.16756734902018,1,gID_37,41179,1,1,2
setup_ENV_1_GRAFT_2_SPE_1_SEED_41179,400.083333333333,2,1,gID_13,1.54576732065027,1.54576732065027,1,gID_39,41179,1,1,2
setup_ENV_1_GRAFT_2_SPE_1_SEED_41179,400.083333333333,2,1,gID_14,0.948681318628278,0.948681318628278,1,gID_41,41179,1,1,2
setup_ENV_1_GRAFT_2_SPE_1_SEED_41179,400.083333333333,2,1,gID_15,1.24536256837176,1.24536256837176,1,gID_42,41179,1,1,2
setup_ENV_1_GRAFT_2_SPE_1_SEED_41179,400.083333333333,2,1,gID_16,1.02279794999922,1.02279794999922,1,gID_44,41179,1,1,2
setup_ENV_1_GRAFT_2_SPE_1_SEED_41179,400.083333333333,2,1,gID_17,0.709463921531253,0.709463921531253,1,gID_47,41179,1,1,2
setup_ENV_1_GRAFT_2_SPE_1_SEED_41179,400.083333333333,2,1,gID_3,3.01547969207746,3.01547969207746,1,gID_5,41179,1,1,2
setup_ENV_1_GRAFT_2_SPE_1_SEED_41179,400.083333333333,2,1,gID_4,1.78327098887227,1.78327098887227,1,gID_7,41179,1,1,2
setup_ENV_1_GRAFT_2_SPE_1_SEED_41179,400.083333333333,2,1,gID_6,3.80310743251241,3.80310743251241,1,gID_14,41179,1,1,2
