ROOTING,GRAFTING,RESOURCES,plant,rgf_age_grafted
1,1,1,Initial60911,3.5
1,1,1,Initial61050,2.41666666666667
1,1,1,Initial60932,4.33333333333333
1,1,1,Initial61021,3.58333333333333
1,1,1,Initial61102,2.91666666666667
1,1,1,Initial61158,2.5
1,1,1,Initial61200,3.16666666666667
1,1,1,Initial61379,3.66666666666667
1,1,1,Initial61017,7.66666666666667
1,1,1,Initial61123,6.75
1,1,1,Initial61156,7.5
1,1,1,Initial61222,6.91666666666667
1,1,1,Initial61297,6.33333333333333
1,1,1,Initial61311,6.16666666666667
1,1,1,Initial61364,5.75
1,1,1,Initial61024,9.58333333333333
1,1,1,Initial61096,9
1,1,1,Initial61413,8.33333333333333
1,1,1,Initial61575,7
1,1,1,Initial61056,12.3333333333333
1,1,1,Initial61109,11.9166666666667
1,1,1,Initial62066,14.9166666666667
1,1,1,Initial62103,15.5833333333333
1,1,1,Initial64741,5.58333333333333
1,1,1,Initial65142,2.25
1,1,1,Initial64638,7.5
1,1,1,Initial64949,4.91666666666667
1,1,1,Initial64730,7.75
1,1,1,Initial65129,4.41666666666667
1,1,1,Initial65147,4.25
1,1,1,Initial65174,4
1,1,1,Initial43276,187.5
1,1,1,Initial65261,4.25
1,1,1,Initial64779,9.33333333333333
1,1,1,Initial64835,8.83333333333333
1,1,1,Initial64918,8.16666666666667
1,1,1,Initial64920,8.16666666666667
1,1,1,Initial64662,12.25
1,1,1,Initial64754,11.5
1,1,1,Initial64816,12
1,1,1,Initial64795,13.1666666666667
1,1,1,Initial65263,9.25
1,1,1,Initial65662,8.91666666666667
1,1,1,Initial65800,7.83333333333333
1,1,1,Initial65948,6.58333333333333
1,1,1,Initial65988,6.25
1,1,1,Initial66038,5.83333333333333
1,1,1,Initial66048,5.75
1,1,1,Initial66082,5.41666666666667
1,1,1,Initial66095,5.33333333333333
1,1,1,Initial66217,4.33333333333333
1,1,1,Initial66218,4.33333333333333
1,1,1,Initial66221,4.25
1,1,1,Initial66271,3.83333333333333
1,1,1,Initial66278,3.83333333333333
1,1,1,Initial66315,3.5
1,1,1,Initial66317,3.5
1,1,1,Initial65872,8.16666666666667
1,1,1,Initial66045,6.75
1,1,1,Initial66094,6.33333333333333
1,1,1,Initial66194,5.5
1,1,1,Initial66452,4.33333333333333
1,1,1,Initial66156,7.83333333333333
1,1,1,Initial66248,7.08333333333333
1,1,1,Initial66305,6.58333333333333
1,1,1,Initial66522,4.75
1,1,1,Initial65990,10.25
1,1,1,Initial66130,9.08333333333333
1,1,1,Initial66474,10.1666666666667
1,1,1,Initial66184,19.5833333333333
1,1,1,Initial68209,5.75
1,1,1,Initial68534,3
1,1,1,Initial67966,9.75
1,1,1,Initial68101,8.58333333333333
1,1,1,Initial68241,7.41666666666667
1,1,1,Initial68396,6.16666666666667
1,1,1,Initial68072,9.83333333333333
1,1,1,Initial68290,8.08333333333333
1,1,1,Initial68044,11.0833333333333
1,1,1,Initial68461,7.58333333333333
1,1,1,Initial68838,4.5
1,1,1,Initial68473,10.5
1,1,1,Initial66089,31.4166666666667
1,1,1,Initial68220,14.6666666666667
1,1,1,Initial69580,3.33333333333333
1,1,1,Initial69583,3.25
1,1,1,Initial69766,3.75
1,1,1,Initial69370,8.08333333333333
1,1,1,Initial69629,5.91666666666667
1,1,1,Initial69674,5.5
1,1,1,Initial69407,10.75
1,1,1,Initial69891,6.66666666666667
1,1,1,Initial66272,45.8333333333333
1,1,1,Initial69574,18.3333333333333
1,1,1,Initial70833,9.75
1,1,1,Initial71095,7.58333333333333
2,1,1,Initial11578,153.666666666667
2,1,1,Initial22833,109.833333333333
2,1,1,Initial28462,162.916666666667
2,1,1,Initial30019,150
2,1,1,Initial31078,91.1666666666667
2,1,1,Initial31228,89.9166666666667
2,1,1,Initial33050,74.75
2,1,1,Initial33591,70.1666666666667
2,1,1,Initial33772,68.6666666666667
2,1,1,Initial35218,106.666666666667
2,1,1,Initial35415,55
2,1,1,Initial35576,53.6666666666667
2,1,1,Initial35854,101.333333333333
2,1,1,Initial36237,48.1666666666667
2,1,1,Initial36247,98.0833333333333
2,1,1,Initial36291,47.6666666666667
2,1,1,Initial36785,43.5833333333333
2,1,1,Initial36890,42.75
2,1,1,Initial37354,88.8333333333333
2,1,1,Initial37744,85.5833333333333
2,1,1,Initial40810,10.0833333333333
2,1,1,Initial40827,9.91666666666667
2,1,1,Initial42436,46.5
2,1,1,Initial42454,46.3333333333333
2,1,1,Initial46134,15.6666666666667
2,1,1,Initial46149,15.5833333333333
2,1,1,Initial46153,15.5
2,1,1,Initial46162,15.4166666666667
2,1,1,Initial46897,9.33333333333333
2,1,1,Initial47017,8.33333333333333
2,1,1,Initial47078,7.83333333333333
2,1,1,Initial47088,7.75
2,1,1,Initial47213,6.66666666666667
2,1,1,Initial47539,4
2,1,1,Initial47521,5.08333333333333
2,1,1,Initial47524,5.08333333333333
2,1,1,Initial47044,10.0833333333333
2,1,1,Initial47538,6
2,1,1,Initial47855,4.33333333333333
2,1,1,Initial47906,3.91666666666667
2,1,1,Initial48075,2.5
2,1,1,Initial46917,14.1666666666667
2,1,1,Initial46184,21.25
2,1,1,Initial47626,10.25
2,1,1,Initial33426,21.5833333333333
2,1,1,Initial46892,36.3333333333333
2,1,1,Initial50965,4.41666666666667
2,1,1,Initial51055,3.66666666666667
2,1,1,Initial50789,6.91666666666667
2,1,1,Initial50903,5.91666666666667
2,1,1,Initial39543,102.583333333333
2,1,1,Initial51518,4.83333333333333
2,1,1,Initial51804,2.41666666666667
2,1,1,Initial51543,5.58333333333333
2,1,1,Initial51734,4
2,1,1,Initial51590,6.25
2,1,1,Initial51777,4.66666666666667
2,1,1,Initial51594,7.16666666666667
2,1,1,Initial51789,5.58333333333333
2,1,1,Initial52027,4.58333333333333
2,1,1,Initial52252,2.66666666666667
2,1,1,Initial51987,5.91666666666667
2,1,1,Initial51956,7.16666666666667
2,1,1,Initial51684,10.4166666666667
2,1,1,Initial51780,9.66666666666667
2,1,1,Initial52260,5.66666666666667
2,1,1,Initial51721,11.0833333333333
2,1,1,Initial52079,9.16666666666667
2,1,1,Initial52849,4.75
2,1,1,Initial52928,4.08333333333333
2,1,1,Initial52780,6.33333333333333
2,1,1,Initial52862,6.58333333333333
2,1,1,Initial52983,6.58333333333333
2,1,1,Initial53172,5
2,1,1,Initial52700,13
2,1,1,Initial52732,12.6666666666667
2,1,1,Initial53552,5.83333333333333
2,1,1,Initial53570,5.75
2,1,1,Initial53687,4.75
2,1,1,Initial52662,14.25
2,1,1,Initial53802,7.75
2,1,1,Initial54137,5
2,1,1,Initial53523,13.0833333333333
2,1,1,Initial54684,3.41666666666667
2,1,1,Initial54761,2.75
2,1,1,Initial41430,118.916666666667
2,1,1,Initial53805,17.75
2,1,1,Initial55413,7.33333333333333
2,1,1,Initial55444,7.08333333333333
2,1,1,Initial55503,8.58333333333333
2,1,1,Initial56222,4.58333333333333
2,1,1,Initial56395,3.16666666666667
2,1,1,Initial56440,2.83333333333333
2,1,1,Initial56335,5.66666666666667
2,1,1,Initial56411,5
2,1,1,Initial56667,3.91666666666667
2,1,1,Initial56803,2.75
2,1,1,Initial37215,167
2,1,1,Initial52763,38.4166666666667
2,1,1,Initial56327,8.75
2,1,1,Initial56682,5.75
2,1,1,Initial56822,4.58333333333333
2,1,1,Initial56558,8.83333333333333
2,1,1,Initial56860,6.33333333333333
2,1,1,Initial56403,12.0833333333333
2,1,1,Initial56528,11.0833333333333
2,1,1,Initial53709,35.5833333333333
2,1,1,Initial56731,10.3333333333333
2,1,1,Initial56969,8.41666666666667
2,1,1,Initial57217,6.33333333333333
2,1,1,Initial44006,129.416666666667
2,1,1,Initial62103,2.58333333333333
2,1,1,Initial62141,2.25
2,1,1,Initial62012,8.33333333333333
2,1,1,Initial62212,6.66666666666667
2,1,1,Initial62040,9.16666666666667
2,1,1,Initial62176,8
2,1,1,Initial62643,5.08333333333333
2,1,1,Initial62797,3.83333333333333
2,1,1,Initial63015,5
2,1,1,Initial63361,6.08333333333333
2,1,1,Initial63831,2.16666666666667
2,1,1,Initial62116,17.5
2,1,1,Initial63495,6
2,1,1,Initial63376,10
2,1,1,Initial63556,8.5
2,1,1,Initial63740,9
2,1,1,Initial63670,12.5833333333333
2,1,1,Initial64059,9.33333333333333
2,1,1,Initial65015,8.33333333333333
2,1,1,Initial65177,7
2,1,1,Initial65207,6.75
2,1,1,Initial65729,2.41666666666667
2,1,1,Initial64755,13.5
2,1,1,Initial64949,11.9166666666667
2,1,1,Initial64957,11.8333333333333
2,1,1,Initial65333,9.66666666666667
2,1,1,Initial65625,7.25
2,1,1,Initial65090,12.75
2,1,1,Initial66027,4.91666666666667
2,1,1,Initial66114,4.16666666666667
2,1,1,Initial64988,15.5833333333333
2,1,1,Initial65357,12.5
2,1,1,Initial66478,6.16666666666667
2,1,1,Initial66644,4.75
2,1,1,Initial66474,7.16666666666667
2,1,1,Initial66209,10.4166666666667
2,1,1,Initial66565,7.41666666666667
2,1,1,Initial66657,6.66666666666667
2,1,1,Initial66662,8.58333333333333
2,1,1,Initial66712,8.16666666666667
2,1,1,Initial61907,49.25
2,1,1,Initial62221,46.5833333333333
2,1,1,Initial65876,16.1666666666667
2,1,1,Initial64559,30.1666666666667
2,1,1,Initial68023,8.25
2,1,1,Initial68312,5.83333333333333
2,1,1,Initial68362,5.41666666666667
2,1,1,Initial68443,4.75
2,1,1,Initial67430,15.25
2,1,1,Initial68621,5.25
2,1,1,Initial66512,23.8333333333333
2,1,1,Initial69235,3.16666666666667
2,1,1,Initial69362,2.08333333333333
2,1,1,Initial68182,12.9166666666667
2,1,1,Initial69001,7.08333333333333
2,1,1,Initial69184,5.58333333333333
2,1,1,Initial69071,7.5
2,1,1,Initial69182,6.58333333333333
2,1,1,Initial69196,6.5
2,1,1,Initial69234,6.16666666666667
2,1,1,Initial69487,4.08333333333333
2,1,1,Initial69660,2.66666666666667
2,1,1,Initial69243,7.08333333333333
2,1,1,Initial69122,9.08333333333333
2,1,1,Initial69281,7.75
2,1,1,Initial69331,7.33333333333333
2,1,1,Initial69376,7
2,1,1,Initial69440,6.5
2,1,1,Initial69170,10.75
2,1,1,Initial69258,10
2,1,1,Initial69269,9.91666666666667
2,1,1,Initial69471,8.16666666666667
2,1,1,Initial69678,6.5
2,1,1,Initial65766,49.0833333333333
2,1,1,Initial69987,15.9166666666667
2,1,1,Initial70221,13.9166666666667
0,2,1,Initial20628,128.25
0,2,1,Initial20634,78.1666666666667
0,2,1,Initial24785,93.5833333333333
0,2,1,Initial24872,42.8333333333333
0,2,1,Initial25639,86.5
0,2,1,Initial25681,36.0833333333333
0,2,1,Initial26335,30.6666666666667
0,2,1,Initial26665,27.9166666666667
0,2,1,Initial26747,27.25
0,2,1,Initial28057,16.3333333333333
0,2,1,Initial28302,114.25
0,2,1,Initial30321,47.4166666666667
0,2,1,Initial30598,145.166666666667
0,2,1,Initial33070,124.583333333333
0,2,1,Initial33173,123.666666666667
0,2,1,Initial34974,8.66666666666667
0,2,1,Initial35103,7.58333333333333
0,2,1,Initial35527,104.083333333333
0,2,1,Initial36814,43.3333333333333
0,2,1,Initial38659,28
0,2,1,Initial39018,75
0,2,1,Initial39172,23.6666666666667
0,2,1,Initial39263,22.9166666666667
0,2,1,Initial45682,19.4166666666667
0,2,1,Initial46743,10.5833333333333
0,2,1,Initial46765,10.4166666666667
0,2,1,Initial46774,10.3333333333333
0,2,1,Initial46785,10.25
0,2,1,Initial47102,7.58333333333333
0,2,1,Initial47126,7.41666666666667
0,2,1,Initial47134,7.33333333333333
0,2,1,Initial47582,3.58333333333333
0,2,1,Initial30116,152.166666666667
0,2,1,Initial23141,57.25
0,2,1,Initial49717,2.83333333333333
0,2,1,Initial49722,2.75
0,2,1,Initial49971,2.66666666666667
0,2,1,Initial49581,6.91666666666667
0,2,1,Initial49955,3.83333333333333
0,2,1,Initial49994,3.5
0,2,1,Initial49885,5.41666666666667
0,2,1,Initial49698,11
0,2,1,Initial50480,5.5
0,2,1,Initial50656,4
0,2,1,Initial50439,6.83333333333333
0,2,1,Initial50851,3.33333333333333
0,2,1,Initial49938,20
0,2,1,Initial50316,17.8333333333333
0,2,1,Initial50444,16.75
0,2,1,Initial35860,51.3333333333333
0,2,1,Initial51792,7.5
0,2,1,Initial51822,7.25
0,2,1,Initial52115,4.83333333333333
0,2,1,Initial52187,4.25
0,2,1,Initial52423,2.25
0,2,1,Initial51824,8.25
0,2,1,Initial52072,6.16666666666667
0,2,1,Initial52050,7.41666666666667
0,2,1,Initial52283,5.41666666666667
0,2,1,Initial52558,3.16666666666667
0,2,1,Initial52229,6.91666666666667
0,2,1,Initial41766,95.0833333333333
0,2,1,Initial52003,9.75
0,2,1,Initial52817,3
0,2,1,Initial52713,4.83333333333333
0,2,1,Initial52939,3
0,2,1,Initial52006,13.75
0,2,1,Initial53021,5.25
0,2,1,Initial53312,2.83333333333333
0,2,1,Initial52780,8.33333333333333
0,2,1,Initial53412,3
0,2,1,Initial41915,99.8333333333333
0,2,1,Initial53436,7.83333333333333
0,2,1,Initial52993,12.5
0,2,1,Initial53994,4.16666666666667
0,2,1,Initial26900,26
0,2,1,Initial54694,3.33333333333333
0,2,1,Initial54797,2.5
0,2,1,Initial54689,5.41666666666667
0,2,1,Initial54751,4.83333333333333
0,2,1,Initial54788,9.58333333333333
0,2,1,Initial55056,7.33333333333333
0,2,1,Initial55545,6.25
0,2,1,Initial35760,175.166666666667
0,2,1,Initial54996,14.8333333333333
0,2,1,Initial56182,4.91666666666667
0,2,1,Initial56221,4.58333333333333
0,2,1,Initial56430,2.91666666666667
0,2,1,Initial56414,6
0,2,1,Initial56471,5.5
0,2,1,Initial56696,3.66666666666667
0,2,1,Initial56934,2.66666666666667
0,2,1,Initial56206,9.75
0,2,1,Initial56245,9.41666666666667
0,2,1,Initial56213,10.6666666666667
0,2,1,Initial56741,6.25
0,2,1,Initial56774,6
0,2,1,Initial56823,5.58333333333333
0,2,1,Initial57113,3.16666666666667
0,2,1,Initial57137,3
0,2,1,Initial57156,2.83333333333333
0,2,1,Initial57078,4.5
0,2,1,Initial57086,4.41666666666667
0,2,1,Initial56519,10.1666666666667
0,2,1,Initial56952,6.5
0,2,1,Initial57282,3.75
0,2,1,Initial57326,3.41666666666667
0,2,1,Initial56923,7.75
0,2,1,Initial57125,6.08333333333333
0,2,1,Initial57292,4.66666666666667
0,2,1,Initial57201,6.41666666666667
0,2,1,Initial57245,6.08333333333333
0,2,1,Initial57298,5.66666666666667
0,2,1,Initial57354,5.16666666666667
0,2,1,Initial57141,7.91666666666667
0,2,1,Initial57334,6.33333333333333
0,2,1,Initial57563,4.41666666666667
0,2,1,Initial57437,7.5
0,2,1,Initial57177,11.6666666666667
0,2,1,Initial57879,8.83333333333333
0,2,1,Initial58367,6.75
0,2,1,Initial58559,6.16666666666667
0,2,1,Initial58471,9.83333333333333
0,2,1,Initial58986,5.58333333333333
0,2,1,Initial59036,5.16666666666667
0,2,1,Initial59035,7.16666666666667
0,2,1,Initial59143,8.25
0,2,1,Initial59668,4.91666666666667
0,2,1,Initial59087,11.75
0,2,1,Initial60518,4.83333333333333
0,2,1,Initial60656,3.66666666666667
0,2,1,Initial60449,8.41666666666667
0,2,1,Initial60624,7.91666666666667
0,2,1,Initial61060,4.33333333333333
0,2,1,Initial60943,8.25
0,2,1,Initial61777,5.33333333333333
0,2,1,Initial63466,6.25
0,2,1,Initial63684,4.41666666666667
0,2,1,Initial63854,3
0,2,1,Initial64060,3.33333333333333
0,2,1,Initial64116,2.83333333333333
0,2,1,Initial64145,2.58333333333333
0,2,1,Initial64146,2.58333333333333
0,2,1,Initial64049,5.41666666666667
0,2,1,Initial64051,5.33333333333333
0,2,1,Initial64127,4.75
0,2,1,Initial64135,4.66666666666667
0,2,1,Initial64194,4.16666666666667
0,2,1,Initial64166,5.41666666666667
0,2,1,Initial64195,5.16666666666667
0,2,1,Initial64214,5
0,2,1,Initial64288,4.41666666666667
0,2,1,Initial64344,3.91666666666667
0,2,1,Initial64362,3.75
0,2,1,Initial64524,2.41666666666667
0,2,1,Initial64486,3.75
0,2,1,Initial64529,3.41666666666667
0,2,1,Initial64075,8.16666666666667
0,2,1,Initial64512,4.5
0,2,1,Initial64725,2.75
0,2,1,Initial64333,7
0,2,1,Initial64511,5.5
0,2,1,Initial64581,4.91666666666667
0,2,1,Initial64576,6
0,2,1,Initial64972,2.66666666666667
0,2,1,Initial65116,3.5
0,2,1,Initial65210,2.75
0,2,1,Initial65289,4.08333333333333
0,2,1,Initial65136,6.33333333333333
0,2,1,Initial65272,5.16666666666667
0,2,1,Initial65374,4.33333333333333
0,2,1,Initial65472,3.5
0,2,1,Initial65127,7.41666666666667
0,2,1,Initial65413,5
0,2,1,Initial65508,4.25
0,2,1,Initial65627,3.25
0,2,1,Initial65668,2.91666666666667
0,2,1,Initial65124,8.41666666666667
0,2,1,Initial65616,4.33333333333333
0,2,1,Initial65013,10.3333333333333
0,2,1,Initial65412,7
0,2,1,Initial65590,5.58333333333333
0,2,1,Initial65815,3.66666666666667
0,2,1,Initial65833,3.5
0,2,1,Initial65293,9
0,2,1,Initial65864,6.25
0,2,1,Initial65880,6.16666666666667
0,2,1,Initial66358,2.16666666666667
0,2,1,Initial63879,23.8333333333333
0,2,1,Initial66106,5.25
0,2,1,Initial66165,4.75
0,2,1,Initial65901,8.91666666666667
0,2,1,Initial66135,7
0,2,1,Initial66542,4.58333333333333
0,2,1,Initial66687,4.41666666666667
0,2,1,Initial67026,3.58333333333333
0,2,1,Initial67100,3
0,2,1,Initial67109,2.91666666666667
0,2,1,Initial67121,4.75
0,2,1,Initial66813,8.33333333333333
0,2,1,Initial67406,3.41666666666667
0,2,1,Initial66617,11
0,2,1,Initial67029,7.58333333333333
0,2,1,Initial66729,11.0833333333333
0,2,1,Initial67802,4.08333333333333
0,2,1,Initial67988,2.58333333333333
0,2,1,Initial67900,4.33333333333333
0,2,1,Initial68051,3
0,2,1,Initial68071,3.83333333333333
0,2,1,Initial68176,3
0,2,1,Initial68200,4.83333333333333
0,2,1,Initial68406,3.08333333333333
0,2,1,Initial68567,2.75
0,2,1,Initial67847,9.75
0,2,1,Initial68169,7.08333333333333
0,2,1,Initial68179,7
0,2,1,Initial59853,77.3333333333333
0,2,1,Initial69711,3.16666666666667
0,2,1,Initial69767,2.75
0,2,1,Initial56562,115.75
0,2,1,Initial70595,2.83333333333333
0,2,1,Initial70755,3.5
0,2,1,Initial70764,3.41666666666667
0,2,1,Initial70798,3.16666666666667
0,2,1,Initial70863,2.58333333333333
0,2,1,Initial70326,8.08333333333333
0,2,1,Initial70896,3.33333333333333
0,2,1,Initial70298,9.33333333333333
0,2,1,Initial70715,6.83333333333333
0,2,1,Initial71159,3.16666666666667
0,2,1,Initial71235,2.5
0,2,1,Initial71169,4.08333333333333
0,2,1,Initial71278,3.16666666666667
0,2,1,Initial71043,6.08333333333333
1,2,1,Initial24311,47.5
1,2,1,Initial24370,47.0833333333333
1,2,1,Initial26877,76.1666666666667
1,2,1,Initial26982,25.25
1,2,1,Initial27476,21.1666666666667
1,2,1,Initial28248,14.75
1,2,1,Initial28333,14
1,2,1,Initial32774,77
1,2,1,Initial32889,76.0833333333333
1,2,1,Initial33253,23
1,2,1,Initial33321,22.4166666666667
1,2,1,Initial34559,12.1666666666667
1,2,1,Initial34573,12
1,2,1,Initial39545,20.5833333333333
1,2,1,Initial40380,13.6666666666667
1,2,1,Initial40404,13.4166666666667
1,2,1,Initial40423,13.25
1,2,1,Initial40478,62.8333333333333
1,2,1,Initial40493,12.6666666666667
1,2,1,Initial40509,12.5833333333333
1,2,1,Initial41129,57.4166666666667
1,2,1,Initial41164,7.08333333333333
1,2,1,Initial42432,46.5
1,2,1,Initial42490,46.0833333333333
1,2,1,Initial42491,46
1,2,1,Initial42530,45.75
1,2,1,Initial43416,38.3333333333333
1,2,1,Initial43425,38.25
1,2,1,Initial43431,38.1666666666667
1,2,1,Initial43443,38.0833333333333
1,2,1,Initial43471,37.8333333333333
1,2,1,Initial45054,24.6666666666667
1,2,1,Initial45126,24.0833333333333
1,2,1,Initial45136,24
1,2,1,Initial45827,18.25
1,2,1,Initial45955,17.1666666666667
1,2,1,Initial45965,17.0833333333333
1,2,1,Initial45976,19
1,2,1,Initial46224,18.9166666666667
1,2,1,Initial29161,162.083333333333
1,2,1,Initial45095,29.3333333333333
1,2,1,Initial48646,2.75
1,2,1,Initial48711,2.16666666666667
1,2,1,Initial49016,2.66666666666667
1,2,1,Initial49046,2.41666666666667
1,2,1,Initial48521,7.75
1,2,1,Initial48572,7.33333333333333
1,2,1,Initial48630,6.91666666666667
1,2,1,Initial48741,5.91666666666667
1,2,1,Initial48980,5
1,2,1,Initial49083,4.08333333333333
1,2,1,Initial44926,39.75
1,2,1,Initial48813,7.33333333333333
1,2,1,Initial48922,6.41666666666667
1,2,1,Initial48961,7.08333333333333
1,2,1,Initial48879,8.83333333333333
1,2,1,Initial49454,5
1,2,1,Initial49795,5.16666666666667
1,2,1,Initial50080,2.83333333333333
1,2,1,Initial50017,6.33333333333333
1,2,1,Initial50322,4.75
1,2,1,Initial31468,37.9166666666667
1,2,1,Initial54211,4.33333333333333
1,2,1,Initial54309,4.58333333333333
1,2,1,Initial55543,10.25
1,2,1,Initial55667,10.25
1,2,1,Initial56905,11.9166666666667
1,2,1,Initial57297,8.66666666666667
1,2,1,Initial57820,4.33333333333333
1,2,1,Initial58066,2.25
1,2,1,Initial57591,7.16666666666667
1,2,1,Initial57709,6.25
1,2,1,Initial58218,5
1,2,1,Initial58462,2.91666666666667
1,2,1,Initial58394,4.5
1,2,1,Initial58131,9.66666666666667
1,2,1,Initial58504,9.58333333333333
1,2,1,Initial57511,19.8333333333333
1,2,1,Initial59615,3.33333333333333
1,2,1,Initial59659,3
1,2,1,Initial59167,8.08333333333333
1,2,1,Initial59720,4.5
1,2,1,Initial59748,4.25
1,2,1,Initial60074,3.5
1,2,1,Initial60731,8
1,2,1,Initial61058,5.33333333333333
1,2,1,Initial55784,52.25
1,2,1,Initial60523,13.75
1,2,1,Initial61606,6.75
1,2,1,Initial61830,4.91666666666667
1,2,1,Initial61957,4.83333333333333
1,2,1,Initial62013,4.33333333333333
1,2,1,Initial61697,8
1,2,1,Initial61929,8.08333333333333
1,2,1,Initial61828,11.9166666666667
1,2,1,Initial62739,4.33333333333333
1,2,1,Initial62817,5.66666666666667
1,2,1,Initial62781,7.91666666666667
1,2,1,Initial63720,10.1666666666667
1,2,1,Initial64124,8.75
1,2,1,Initial64913,4.16666666666667
1,2,1,Initial65121,2.41666666666667
1,2,1,Initial65229,3.58333333333333
1,2,1,Initial65133,5.33333333333333
1,2,1,Initial65068,6.91666666666667
1,2,1,Initial65071,6.83333333333333
1,2,1,Initial65179,6
1,2,1,Initial65284,5.08333333333333
1,2,1,Initial65349,4.58333333333333
1,2,1,Initial64943,8.91666666666667
1,2,1,Initial65077,7.83333333333333
1,2,1,Initial65109,7.58333333333333
1,2,1,Initial65172,7
1,2,1,Initial65581,3.58333333333333
1,2,1,Initial65647,3.08333333333333
1,2,1,Initial65192,7.83333333333333
1,2,1,Initial65253,7.33333333333333
1,2,1,Initial65648,4.08333333333333
1,2,1,Initial65139,9.33333333333333
1,2,1,Initial65203,8.75
1,2,1,Initial65490,6.41666666666667
1,2,1,Initial65365,8.41666666666667
1,2,1,Initial64958,12.8333333333333
1,2,1,Initial65612,8.33333333333333
1,2,1,Initial65307,11.9166666666667
1,2,1,Initial65815,7.66666666666667
1,2,1,Initial66119,5.16666666666667
1,2,1,Initial65799,8.83333333333333
1,2,1,Initial65173,15
1,2,1,Initial65776,10
1,2,1,Initial66377,5
1,2,1,Initial66651,2.66666666666667
1,2,1,Initial66714,4.16666666666667
1,2,1,Initial66891,2.66666666666667
1,2,1,Initial65211,18.6666666666667
1,2,1,Initial66924,4.41666666666667
1,2,1,Initial67169,2.41666666666667
1,2,1,Initial66725,8.08333333333333
1,2,1,Initial66864,6.91666666666667
1,2,1,Initial65729,17.4166666666667
1,2,1,Initial66679,11.5
1,2,1,Initial61900,52.3333333333333
1,2,1,Initial50946,147.583333333333
1,2,1,Initial68377,3.33333333333333
1,2,1,Initial68378,3.33333333333333
1,2,1,Initial44157,206.166666666667
1,2,1,Initial68294,6
1,2,1,Initial68417,5
1,2,1,Initial68387,6.25
1,2,1,Initial68505,5.25
1,2,1,Initial68532,5
1,2,1,Initial68999,3.16666666666667
1,2,1,Initial66735,23
1,2,1,Initial68848,5.41666666666667
1,2,1,Initial69102,3.25
1,2,1,Initial61597,67.8333333333333
1,2,1,Initial69036,6.83333333333333
1,2,1,Initial69412,3.66666666666667
1,2,1,Initial69495,3
1,2,1,Initial69388,11.9166666666667
1,2,1,Initial70062,8.25
1,2,1,Initial70240,6.83333333333333
1,2,1,Initial70586,3.91666666666667
1,2,1,Initial70732,3.66666666666667
1,2,1,Initial70800,3.16666666666667
1,2,1,Initial70836,2.83333333333333
1,2,1,Initial70877,2.5
1,2,1,Initial70907,2.25
1,2,1,Initial70829,3.91666666666667
1,2,1,Initial26582,373.583333333333
1,2,1,Initial70057,11.3333333333333
1,2,1,Initial70850,5.75
1,2,1,Initial71014,4.33333333333333
1,2,1,Initial71248,2.41666666666667
1,2,1,Initial70705,7.91666666666667
1,2,1,Initial70727,7.75
1,2,1,Initial70822,6.91666666666667
1,2,1,Initial71056,5
1,2,1,Initial71060,5
1,2,1,Initial71154,4.16666666666667
1,2,1,Initial71178,4
1,2,1,Initial71335,2.66666666666667
1,2,1,Initial70731,8.66666666666667
1,2,1,Initial71085,5.75
1,2,1,Initial71272,4.16666666666667
1,2,1,Initial70964,7.75
1,2,1,Initial71441,3.75
1,2,1,Initial71586,2.58333333333333
2,2,1,Initial24196,198.5
2,2,1,Initial24533,195.666666666667
2,2,1,Initial25035,91.5
2,2,1,Initial27630,69.9166666666667
2,2,1,Initial30085,149.416666666667
2,2,1,Initial30328,47.4166666666667
2,2,1,Initial30355,47.1666666666667
2,2,1,Initial33899,17.6666666666667
2,2,1,Initial33989,16.9166666666667
2,2,1,Initial34013,16.6666666666667
2,2,1,Initial35056,8
2,2,1,Initial35141,57.25
2,2,1,Initial42981,41.9166666666667
2,2,1,Initial43035,41.5
2,2,1,Initial43120,40.8333333333333
2,2,1,Initial44605,28.4166666666667
2,2,1,Initial46734,15.6666666666667
2,2,1,Initial46415,21.3333333333333
2,2,1,Initial46629,21.5833333333333
2,2,1,Initial48767,3.75
2,2,1,Initial48783,3.58333333333333
2,2,1,Initial49236,5.83333333333333
2,2,1,Initial49293,5.33333333333333
2,2,1,Initial49027,8.58333333333333
2,2,1,Initial49408,5.41666666666667
2,2,1,Initial49694,3
2,2,1,Initial48741,11.9166666666667
2,2,1,Initial49409,6.41666666666667
2,2,1,Initial49487,5.75
2,2,1,Initial49583,4.91666666666667
2,2,1,Initial49559,6.16666666666667
2,2,1,Initial49690,5.08333333333333
2,2,1,Initial49713,4.83333333333333
2,2,1,Initial49482,7.75
2,2,1,Initial49490,7.75
2,2,1,Initial49479,8.83333333333333
2,2,1,Initial49696,8
2,2,1,Initial30416,169.666666666667
2,2,1,Initial47516,28.1666666666667
2,2,1,Initial48946,17.25
2,2,1,Initial50840,4.5
2,2,1,Initial51106,5.25
2,2,1,Initial51284,3.75
2,2,1,Initial51297,3.66666666666667
2,2,1,Initial50501,11.25
2,2,1,Initial50974,7.33333333333333
2,2,1,Initial51209,5.41666666666667
2,2,1,Initial50907,8.91666666666667
2,2,1,Initial49418,29.3333333333333
2,2,1,Initial53399,5.16666666666667
2,2,1,Initial53503,4.25
2,2,1,Initial53504,4.25
2,2,1,Initial53682,2.75
