plant	time	x	y	r_stem	h_stem	r_crown	r_root	ag_factor	bg_factor	age	weight_girthgrowth	weight_rootgrowth	partner	potential_partner	groupID	node_degree	water_available	water_absorbed	water_exchanged	psi_osmo	weight_gr	r_gr_rgf
Initial_000101629	15778800000.0	21.576551801780525	2.203461360285326	0.0595868592211586	3.067049242613469	1.6269327798024167	1.2603384031453788	0.48484848484848486	0.3410263545539254	930949200.0	0.835514370045326	0.09686456209340033	['Initial101925', 'Initial97757', 'Initial101990']	[]	gID_25	3	0.17685903148436125	0.17683159109361596	2.744039074464885e-05	-5138917.4318683315	0	0.004
Initial_000101636	15778800000.0	16.26154241644018	19.612619345293844	0.048439271866015016	3.0099333975702525	1.6104843147756207	1.044415318220268	0.3125	0.34560873055347646	930949200.0	0.8439508737542776	0.08337802588422216	['Initial94850']	[]	gID_13	1	0.1228293275654389	0.12283335391025792	-4.026344819119799e-06	-5103490.2369211055	0	0.004
Initial_000101687	15778800000.0	18.104779774767366	18.017400688388705	0.047122302001736296	3.0350457508269124	1.5743244598216781	1.0201214029350105	0.3125	0.3440301068404374	923059800.0	0.8406354314066689	0.08667474220766991	['Initial101590']	[]	gID_121	1	0.1167165805713755	0.11674711283006095	-3.053225868536901e-05	-5115776.3354946235	0	0.004
Initial_000101703	15778800000.0	22.694928057152584	4.98161323161683	0.057343884410071676	2.9862246030399517	1.7043040020375861	1.226171212013112	0.2222222222222222	0.33993499060506926	920430000.0	0.0006018782818907113	3.0221401253771184e-05	['Initial95648', 'Initial96438']	[]	gID_25	2	0.16516366241329308	0.16521044932437645	-4.678691108421291e-05	-5146371.968775208	0	0.004
Initial_000101925	15778800000.0	21.677775556446576	1.2643371896332156	0.04667249996840879	3.0086136715191683	1.5041014983626566	1.023094128901237	0.2962962962962963	0.3411176940531532	888872400.0	0.8426358181717659	0.08318492146289314	['Initial101629', 'Initial97757']	[]	gID_25	2	0.11635367681574953	0.1163825732267821	-2.8896411032988474e-05	-5139592.138802948	0	0.004
Initial_000101990	15778800000.0	23.703795863512237	2.088227757357084	0.052837728511879345	2.984002112443162	1.5610969624641537	1.1419320426283441	0.4	0.3393275246732	878353200.0	0.8377598568867579	0.09295238757362412	['Initial95648', 'Initial103044', 'Initial101629']	[]	gID_25	3	0.14440607548486661	0.14442971091745568	-2.363543258973441e-05	-5153096.577117475	0	0.004
Initial_000102102	15778800000.0	20.653237408611623	26.730593806363505	0.06689312056771834	2.9479490954376417	1.419171396819981	1.4456337585507522	0.9583333333333334	0.3422527298902642	862574400.0	0.7849171745462469	0.15556092496628948	['Initial102443', 'Initial103116']	[]	gID_0	2	0.23510928390965946	0.23508049742524217	2.878648441703696e-05	-5132763.0797999045	0	0.004
Initial_000102443	15778800000.0	22.904652208732916	26.599991979653286	0.05753118321644977	2.8782172289418337	1.4592042341513058	1.2572615005043568	0.6428571428571429	0.3403434271246992	812608200.0	0.8008819351510413	0.13459959498870488	['Initial102721', 'Initial91490', 'Initial102102', 'Initial103116']	[]	gID_0	4	0.1764963782919376	0.17645349986727907	4.287842465821402e-05	-5147769.885103196	0	0.004
Initial_000102704	15778800000.0	1.1626889031918541	11.235672587721679	0.04946726542008925	2.852249108336099	1.2278473155819756	1.1283337043435129	0.7142857142857143	0.35928108688270644	773161200.0	0.782701529235166	0.15467119089638648	['Initial104474']	[]	gID_130	1	0.15027170393532452	0.1502587255569128	1.297837841172802e-05	-5002848.8291431945	0	0.004
Initial_000102721	15778800000.0	24.03677249460786	26.94278279161506	0.04026217033515897	2.675121404137435	1.4196914395829565	0.9358463312706367	0.15384615384615385	0.33950405830705266	770531400.0	1.3260984633998012e-06	5.582278436745816e-08	['Initial102443']	[]	gID_0	1	0.09592796902777492	0.0959620712548769	-3.4102227102076185e-05	-5155316.032845103	0	0.004
Initial_000102928	15778800000.0	23.286826227297148	29.67392366828672	0.038304527138767905	2.775430242754941	1.3320971461433848	0.8842428509272703	0.3076923076923077	0.340247438302369	741603600.0	0.8424572774907387	0.08538307119449529	['Initial100476', 'Initial103116']	[]	gID_0	2	0.08675967033328043	0.08676935090460283	-9.680571322468612e-06	-5150317.266015972	0	0.004
Initial_000103044	15778800000.0	23.48590749360522	0.3876055627452657	0.04562036972891219	2.668901949720595	1.3905136207005098	1.050636523916987	0.29411764705882354	0.340098824407604	723195000.0	0.14883441620460014	0.010700560089729083	['Initial101990']	[]	gID_25	1	0.12210484258211464	0.12210480087535797	4.170675609257321e-08	-5151644.2421924	0	0.004
Initial_000103116	15778800000.0	22.15417961484454	28.596401633868783	0.051163209272645685	2.726271240505125	1.29735317299196	1.164976658104812	0.6666666666666666	0.34135342971609284	712675800.0	0.7962084487382989	0.14049141062024173	['Initial102928', 'Initial102443', 'Initial102102']	[]	gID_0	3	0.15208713064588247	0.15207063448709637	1.649615878581948e-05	-5142767.610044272	0	0.004
Initial_000103315	15778800000.0	14.0829182112811	6.274540608646074	0.02536974372518234	2.551651721047382	1.0562935803841749	0.6497545875041145	0.13333333333333333	0.3487044790402266	683748000.0	5.270865630443029e-07	1.7585814711492055e-08	['Initial100444', 'Initial104027']	[]	gID_25	2	0.047371616513545566	0.04738695542713919	-1.5338913593547484e-05	-5088968.617327018	0	0.004
Initial_000103352	15778800000.0	24.407126553693203	12.40031221069816	0.03522942284004342	2.515003847562434	1.2814625978165677	0.8547171993032203	0.2	0.33953448722850976	678488400.0	0.0028983602601534413	0.00011651956194924824	['Initial95840', 'Initial103392', 'Initial92249']	[]	gID_25	3	0.08001004996610449	0.08004728582407736	-3.7235857973049064e-05	-5157784.627818218	0	0.004
Initial_000103392	15778800000.0	23.943633457428792	10.991486351376148	0.03443755761721087	2.5266246045155203	1.266863811715834	0.8294883081695231	0.21052631578947367	0.33999542271117655	673228800.0	0.03325792637219091	0.0026590602788952034	['Initial95840', 'Initial103352']	[]	gID_25	2	0.07627175861281263	0.07628600458309072	-1.42459702782121e-05	-5154695.214594726	0	0.004
Initial_000103410	15778800000.0	2.1503064454085283	19.82994775313073	0.039531695083460466	2.539755432203604	1.3008790811334945	0.9498189638692838	0.13636363636363635	0.3584663145624458	670599000.0	1.4413070039359314e-11	4.952267799122135e-13	['Initial103426', 'Initial101387', 'Initial96182']	[]	gID_13	3	0.10404760070943689	0.10409586843790015	-4.8267728463277645e-05	-5009431.793850259	0	0.004
Initial_000103417	15778800000.0	9.59090162155476	25.064783424374177	0.039721914369415426	2.621038934932739	1.296160774879792	0.929053064818118	0.35	0.35216380313183004	670599000.0	0.8254568888649622	0.1034863912480889	['Initial99698', 'Initial99905', 'Initial104728']	[]	gID_13	3	0.09938644423278613	0.09937727751025999	9.166722526074376e-06	-5059027.080841807	0	0.004
Initial_000103426	15778800000.0	2.698977264738003	20.70338858811463	0.036136777664298944	2.5928706798101397	1.2523219488446797	0.8656589388465146	0.23809523809523808	0.3581160618028628	667969200.0	0.009438545616161559	0.0007629298183616517	['Initial103410', 'Initial94421']	[]	gID_13	2	0.08751218836822829	0.08751895612001699	-6.767751788719931e-06	-5013088.959185066	0	0.004
Initial_000103467	15778800000.0	10.730504084165137	4.295527759555261	0.02979037807850361	2.526252969822043	1.151131428222051	0.73234931417291	0.2222222222222222	0.3514708340644898	662709600.0	0.2698851264659089	0.03189842817144628	['Initial99497', 'Initial104495']	[]	gID_25	2	0.06177981276936216	0.06178717744611024	-7.364676748115002e-06	-5066623.101032588	0	0.004
Initial_000103468	15778800000.0	6.996438941402384	29.807431287291745	0.05188223241622228	2.615433289850332	1.2008108201600247	1.2120125433261695	0.8	0.35454254105138544	662709600.0	0.8315973380511589	0.10860131803813156	['Initial104114']	[]	gID_13	1	0.1703833921929083	0.17036376328567626	1.9628907231788743e-05	-5041733.6899013175	0	0.004
Initial_000103517	15778800000.0	6.428415477355448	27.719100329633164	0.041647279756405746	2.6196307471852434	1.206455387012671	0.9825800302745834	0.5	0.3549898316694043	654820200.0	0.8020774449113229	0.1316662429641713	['Initial99671', 'Initial104114']	[]	gID_13	2	0.11239916389491861	0.11240053655285134	-1.3726579329501879e-06	-5037947.529513549	0	0.004
Initial_000103546	15778800000.0	16.332464957405033	6.897656201149505	0.02384384960102589	2.391319640581055	1.0139036826208783	0.6197241187792604	0.07692307692307693	0.3469065724297355	652190400.0	6.393563844730885e-14	4.565122172063306e-15	['Initial96231', 'Initial103749', 'Initial96257']	[]	gID_25	3	0.043400375227319425	0.04343223951383383	-3.1864286514535e-05	-5103962.971116428	0	0.004
Initial_000103552	15778800000.0	26.555310816648113	13.851077690359952	0.04223234527691364	2.6002870493870205	1.2171455980683155	0.9975435246119636	0.5263157894736842	0.3378215530870632	649560600.0	0.820988986682698	0.11301410474384788	['Initial92249']	[]	gID_25	1	0.11006623752415368	0.11006192701538679	4.310508766537577e-06	-5172103.349978179	0	0.004
Initial_000103749	15778800000.0	15.889589450244253	7.36876879541994	0.03344338925509934	2.6425897277412833	1.0110547687934335	0.8227935560779612	0.46153846153846156	0.3472693400785003	620632800.0	0.7896157968413019	0.14374475018991373	['Initial103546', 'Initial96231', 'Initial104119']	[]	gID_25	3	0.07719741776047176	0.07717731500508387	2.0102755387656633e-05	-5101010.984432677	0	0.004
Initial_000103876	15778800000.0	15.819800294803333	5.2692741217502315	0.023643479087165818	2.291391517730338	0.9732547722022655	0.6264771184694201	0.1	0.3476386051765788	602224200.0	4.565613796548706e-12	3.142604858887073e-13	['Initial101341']	[]	gID_25	1	0.044429739343714775	0.0444271872547996	2.5520889151464793e-06	-5100545.80481854	0	0.004
Initial_000103986	15778800000.0	12.226564049571195	3.385747030591343	0.03733134111516252	2.5045956518239127	1.0546782396164036	0.9178961275566654	0.5333333333333333	0.350401034537253	586445400.0	0.8023588896873771	0.1330198910140057	['Initial104495', 'Initial100317']	[]	gID_25	2	0.09684938064035581	0.09684183212323053	7.548517125297417e-06	-5076595.088700825	0	0.004
Initial_000104027	15778800000.0	14.80104694944903	6.229297472357307	0.02210613511341531	2.1480684296029637	0.9398887764823465	0.6122674879700354	0.1111111111111111	0.3486758619799046	581185800.0	8.160974114738677e-11	1.4822365954239686e-12	['Initial103315']	[]	gID_25	1	0.04168858536102697	0.041687088623128206	1.4967378988084201e-06	-5093755.304416311	0	0.004
Initial_000104114	15778800000.0	6.2719918868503965	29.240571065168286	0.027965052248271276	2.2018019528437596	0.9346745838215412	0.7489786531648982	0.1111111111111111	0.3558229111731356	568036800.0	4.191818626467766e-16	2.4907347203286023e-17	['Initial103468', 'Initial103517']	[]	gID_13	2	0.06486332215857352	0.064889987614595	-2.6665456021634262e-05	-5036904.888074297	0	0.004
Initial_000104119	15778800000.0	14.817090879975702	7.51934648709034	0.02523367503119828	2.3350503167555305	1.0137153359601063	0.6477063423439721	0.2857142857142857	0.34835177868537176	568036800.0	0.7914831951546258	0.1350397262141546	['Initial103749']	[]	gID_25	1	0.04797544117701863	0.04798342809032781	-7.986913309334422e-06	-5093862.245234902	0	0.004
Initial_000104461	15778800000.0	11.187373540620625	15.48506394095619	0.02489876182531281	2.406591022440467	0.8221655422097899	0.6577605130746286	0.375	0.3517361209684948	518070600.0	0.5872944602791228	0.14277490764696887	['Initial99988', 'Initial107016']	[]	gID_13	2	0.05019684442870004	0.050196301521501195	5.429071987652269e-07	-5069668.364385071	0	0.004
Initial_000104474	15778800000.0	0.72250434192909	12.164339806265918	0.019698438499566186	2.04576730180683	0.8273766671753695	0.5616239302996074	0.1111111111111111	0.36086362290614943	515440800.0	1.8538370741045362e-12	8.25029031441993e-14	['Initial102704']	[]	gID_130	1	0.03683774951523821	0.03685072789364992	-1.297837841172802e-05	-4999914.778959271	0	0.004
Initial_000104495	15778800000.0	11.295756736490778	3.158417165916992	0.026879698767431168	2.2300552556381987	0.9720169221504891	0.7141164575881994	0.18181818181818182	0.3514725399814448	512811000.0	6.559376574206586e-08	3.9968766177188735e-09	['Initial103986', 'Initial93019', 'Initial103467']	[]	gID_25	3	0.05826057681737191	0.05828195427267455	-2.1377455302569276e-05	-5070390.792574885	0	0.004
Initial_000104500	15778800000.0	0.5675753223849567	21.385636638839557	0.03444519305307882	2.3165969582238186	0.9180679455474673	0.8823453845066173	0.7777777777777778	0.36069668984587444	512811000.0	0.7185038501257816	0.22014223750169581	['Initial101387', 'Initial106769']	[]	gID_13	2	0.09259314659093144	0.09259514857832944	-2.0019873980729065e-06	-4998882.099582728	0	0.004
Initial_000104605	15778800000.0	12.652200833228726	15.546736411636747	0.02770700552486414	2.2669476918321965	0.9504649778607439	0.7221052632743201	0.38461538461538464	0.3503847224270191	497032200.0	0.803910511453893	0.1255567394931718	['Initial93513', 'Initial107016']	[]	gID_13	2	0.059915040852055505	0.05991594211073032	-9.012586748500951e-07	-5079432.170673424	0	0.004
Initial_000104728	15778800000.0	10.421802858796672	23.890255061681803	0.029947004801789842	2.2201459931061955	0.954460375592974	0.7797964646625125	0.46153846153846156	0.35234208927910554	478623600.0	0.8018576329604589	0.13119786543566236	['Initial103417']	[]	gID_13	1	0.07029078485521174	0.0702828630869045	7.921768307101134e-06	-5064565.453021327	0	0.004
Initial_000104830	15778800000.0	25.531132644509476	16.310746599879508	0.033509106039567235	2.2109578247330504	0.9115284089021637	0.8695492824056241	0.8	0.339606345220894	462844800.0	0.7113324651485061	0.2270982936488174	['Initial104973', 'Initial104945', 'Initial105778', 'Initial106128']	[]	gID_158	4	0.08476234255512656	0.08472343740184222	3.890515328428798e-05	-5165276.690393131	0	0.004
Initial_000104945	15778800000.0	26.270999935685936	15.818702670929913	0.026004600199762584	2.161805560984476	0.8403456036361089	0.6974141155142881	0.6666666666666666	0.3390641835322114	447066000.0	0.6825131613007174	0.25175166011075945	['Initial104973', 'Initial104830', 'Initial105456']	[]	gID_158	3	0.0544909626460152	0.054486254480123626	4.708165891657e-06	-5170208.27580705	0	0.004
Initial_000104973	15778800000.0	26.258923754377115	16.24744318802215	0.02391461281131889	2.045127116255879	0.8549726487099416	0.6649209775188094	0.1111111111111111	0.3390032259793984	441806400.0	5.3246044318569705e-15	4.4855529619384355e-16	['Initial104945', 'Initial104830', 'Initial105456', 'Initial105778']	[]	gID_158	4	0.04899039450729102	0.04902391261534422	-3.351810805318248e-05	-5170127.782020788	0	0.004
Initial_000105037	15778800000.0	7.842570685546189	28.309189179580947	0.01882538587193352	1.9462605779409463	0.7745751749788414	0.5506709804486366	0.125	0.3550014513895038	433917000.0	5.589333907866474e-12	2.689799261730894e-13	['Initial101445']	[]	gID_4	1	0.034891487216212824	0.03489701631309886	-5.5290968859993224e-06	-5047373.581024275	0	0.004
Initial_000105456	15778800000.0	27.076577672339617	16.338593000976626	0.021620061452027696	1.9764572018164475	0.7279357762341434	0.613461884004865	0.5714285714285714	0.3387397215820633	370801800.0	0.7009117876390054	0.23380756454303409	['Initial104973', 'Initial104945']	[]	gID_158	2	0.04209037868734924	0.04208195152927722	8.427158072042845e-06	-5175577.854193927	0	0.004
Initial_000105729	15778800000.0	22.7416474442615	18.32309019057454	0.02527373978774087	1.8661532740453772	0.6713767753844019	0.7280234251859978	1.0	0.34264069282847914	331354800.0	0.6265126051683952	0.3156692375175708	['Initial106101', 'Initial106062', 'Initial106531']	[]	gID_166	3	0.060064140437637636	0.060044782450454616	1.935798718303388e-05	-5146683.376849009	0	0.004
Initial_000105778	15778800000.0	26.0558293318511	17.26999848904138	0.01938950179130983	1.7510667865650047	0.6878406099990674	0.6014813957830168	0.3333333333333333	0.3397793500493023	326095200.0	0.0009862862147635794	2.1119650299403084e-05	['Initial106128', 'Initial104830', 'Initial104973']	[]	gID_158	3	0.03935420957287686	0.039365946996779554	-1.1737423902701166e-05	-5168774.056151672	0	0.004
Initial_000105812	15778800000.0	4.238344719321827	5.02265155007343	0.019005318784713895	1.7393861299452718	0.685169807469554	0.5923172813399434	0.3333333333333333	0.3584214096683588	320835600.0	0.00037628454644656986	7.406598482185146e-06	[]	[]	gID_165	0	0.04020495242584195	0.04020495242584195	0.0	-5023349.612921515	0	0.004
Initial_000105915	15778800000.0	24.07404158016649	17.843011876372394	0.021011556939026524	1.7748335578805368	0.6406498787326849	0.6235235384442934	0.8	0.34162771345400006	305056800.0	0.5968111297879674	0.34210528973976906	['Initial106387', 'Initial106531']	[]	gID_166	2	0.043950727614503374	0.04393758933340285	1.3138281100527326e-05	-5155564.4499341175	0	0.004
Initial_000106062	15778800000.0	22.542815756735937	19.355990348712556	0.015382741934252054	1.6399421609618892	0.5665462088161521	0.48423487913012914	0.5	0.34306496836364425	284018400.0	0.7287666625052436	0.20580522343667695	['Initial105729']	[]	gID_166	1	0.026528359028809474	0.026534489067338577	-6.13003852909896e-06	-5145358.064239951	0	0.004
Initial_000106101	15778800000.0	22.43973174561288	17.82499495995319	0.016615461436827152	1.5639478039375012	0.5715706978435027	0.5422897712894319	0.25	0.3431734367173672	278758800.0	2.826456597491414e-10	2.0030890740736223e-11	['Initial105729', 'Initial106531']	[]	gID_166	2	0.03294176144549648	0.03295549495184646	-1.3733506349989297e-05	-5144670.957765958	0	0.004
Initial_000106108	15778800000.0	27.09672084937817	17.425432067273302	0.016038531558343724	1.6279159740514464	0.5870507200724333	0.5015684034694208	0.5	0.33920888707047364	276129000.0	0.715571939905846	0.2191603584015378	[]	[]	gID_169	0	0.028160969299493695	0.028160969299493695	0.0	-5175712.118540058	0	[]
Initial_000106128	15778800000.0	25.396508972809546	17.370499875294705	0.01273560459063713	1.5232602657906305	0.5620804422219023	0.42782846790950085	0.25	0.34072785576255493	273499200.0	0.00043497525936842446	2.2513704600708175e-05	['Initial105778', 'Initial104830']	[]	gID_158	2	0.020258853305123097	0.02026563825041519	-6.784945292104189e-06	-5164379.356312221	0	0.004
Initial_000106387	15778800000.0	24.599128959841842	17.95260350900716	0.011257432465730178	1.380320131734395	0.5028442628652607	0.4115064971795107	0.25	0.34157606885537223	236682000.0	1.263724651241435e-05	6.068284934582327e-08	['Initial105915']	[]	gID_166	1	0.01809389658754831	0.018104688372217626	-1.079178466928693e-05	-5159064.419852401	0	0.004
Initial_000106531	15778800000.0	23.263435151107057	17.46483136055818	0.015299438361023893	1.4444662021228576	0.49922038898162546	0.5197629404515471	0.5	0.342765536307734	215643600.0	0.0011419834395707863	0.00015255909337224638	['Initial106101', 'Initial105915', 'Initial105729']	[]	gID_166	3	0.030535439880721587	0.030537280819456763	-1.8409387351860178e-06	-5150161.3527981145	0	0.004
Initial_000106548	15778800000.0	3.8117727110998456	9.488336542957992	0.016309511505117624	1.4628567567849784	0.48246782626576523	0.5369520156779175	1.0	0.35933147467671317	213013800.0	0.5111241370277321	0.4316803917555049	['Initial107271', 'Initial99947']	[]	gID_25	2	0.03424023563772227	0.03423918488315691	1.050754565344285e-06	-5020506.297209601	0	0.004
Initial_000106561	15778800000.0	2.570380292595831	11.112400965061305	0.01356231593027998	1.4008339222058723	0.48336850854390984	0.4557368504377071	0.6666666666666666	0.3604302966965673	210384000.0	0.48438029472471694	0.4532906718618908	[]	[]	gID_174	0	0.024748928310462156	0.024748928310462156	0.0	-5012231.796069932	0	[]
Initial_000106635	15778800000.0	25.092571432049787	0.15637340883767337	0.012505248605394417	1.3413484864893366	0.4769593140300934	0.43084524004804353	0.5	0.34133415452360794	199864800.0	0.8294362038305186	0.09284308115899198	[]	[]	gID_175	0	0.020734473799037895	0.020734473799037895	0.0	-5162353.46064062	0	[]
Initial_000106769	15778800000.0	0.36694645112144153	22.291796756830262	0.012869437194802642	1.2840453258200653	0.435618623490222	0.4641110114618088	0.5	0.3624834936490385	178826400.0	3.492727460002667e-05	5.508734436111084e-06	['Initial104500']	[]	gID_13	1	0.02582266087072377	0.02582241310149509	2.4776922868468654e-07	-4997544.807845502	0	0.004
Initial_000106835	15778800000.0	2.3449255743926445	10.124848609502033	0.01338355545924532	1.279052183568951	0.4177458412322579	0.46998022735718664	1.0	0.36082473720336966	170937000.0	0.4980160091478497	0.44507056378118814	[]	[]	gID_177	0	0.02632983324396522	0.02632983324396522	0.0	-5010729.027650448	0	[]
Initial_000106981	15778800000.0	18.687391496146457	26.98691474345576	0.011450636286760366	1.1589534039264922	0.3772795546810382	0.4213953527804741	1.0	0.34709420538571983	149898600.0	0.4974613975579017	0.44544427140736137	[]	[]	gID_178	0	0.020382947458671637	0.020382947458671637	0.0	-5119659.733911335	0	[]
Initial_000106993	15778800000.0	3.058874860727292	7.708060338041561	0.011926361434261337	1.1660358534017945	0.38412653893540527	0.43601069752924937	1.0	0.36035944621553007	147268800.0	0.49199495480350036	0.4513250193541624	['Initial107100']	[]	gID_179	1	0.022629573850319138	0.02262993642174132	-3.625714221759073e-07	-5015487.856603633	0	0.004
Initial_000107016	15778800000.0	11.794265496003751	14.963701904658976	0.009157952521929271	1.10325066907363	0.38328042950026336	0.34552924110502375	0.5	0.3530078441271428	144639000.0	0.8262867859302683	0.07422264223552089	['Initial104461', 'Initial104605']	[]	gID_13	2	0.013762594186024437	0.013761362375159443	1.2318108649821875e-06	-5073713.60270103	0	0.004
Initial_000107100	15778800000.0	3.113083629267994	8.171642162891548	0.010804944180393891	1.0768788434421248	0.3578058710854987	0.40863803450122715	1.0	0.36043453492352806	131490000.0	0.48809561957436803	0.4553745973405076	['Initial106993']	[]	gID_179	1	0.019879341723925564	0.019878979152503383	3.625714221759073e-07	-5015849.1851492105	0	0.004
Initial_000107242	15778800000.0	3.9626376034067223	6.56711507969357	0.009654589549013357	0.9805385439147745	0.33055326584845973	0.3795346032535194	1.0	0.35983037213457136	110451600.0	0.4779509462410391	0.4656396825024545	[]	[]	gID_182	0	0.017118925182610704	0.017118925182610704	0.0	-5021511.887146128	0	[]
Initial_000107271	15778800000.0	4.472706641458931	9.920431057473499	0.009033431806445131	0.9459276572649227	0.3360712334897418	0.35799002090895304	0.5	0.35948282037467466	107821800.0	2.068032171958244e-06	8.261970808160746e-06	['Initial106548', 'Initial99947']	[]	gID_25	2	0.01600709490898887	0.01600230951101369	4.7853979752028745e-06	-5024911.752308636	0	0.004
Initial_000107469	15778800000.0	2.383873059492898	9.365161852255916	0.0077694664814485035	0.7886736322155772	0.2883179196914324	0.33490223016907195	1.0	0.3613950455916191	78894000.0	0.22404633707732363	0.7194761021420399	[]	[]	gID_184	0	0.013391438808329844	0.013391438808329844	0.0	-5010988.632111571	0	[]
Initial_000107531	15778800000.0	12.132221989778206	24.70977079599636	0.007024522872127423	0.6891799969625233	0.2738756738524257	0.3159363378262151	1.0	0.3532192832244803	68374800.0	0.03976366825772281	0.9034884231017201	[]	[]	gID_185	0	0.011836532410069238	0.011836532410069238	0.0	-5075966.251703241	0	[]
Initial_000107572	15778800000.0	2.5506130314724706	7.036942503231238	0.0066866347873511586	0.6506241523006183	0.26734637832737923	0.30810664299584856	1.0	0.3613993724911999	63115200.0	0.061957784956526894	0.8811924321705168	[]	[]	gID_186	0	0.011444504546345916	0.011444504546345916	0.0	-5012100.037391326	0	[]
Initial_000107582	15778800000.0	2.254396955808912	8.375259457812168	0.006569871490899629	0.6369388106352668	0.2644300626621493	0.30481318747204855	1.0	0.361666577119671	60485400.0	0.15466717734135377	0.7886333775540844	[]	[]	gID_187	0	0.011120558732547803	0.011120558732547803	0.0	-5010125.609145164	0	[]
Initial_000107589	15778800000.0	27.3210154207947	0.27571874376004835	0.006657557444316341	0.6387475283742876	0.26605210889681497	0.3025386333321421	1.0	0.34037374483918487	60485400.0	0.01059730317732564	0.9323146268785762	[]	[]	gID_188	0	0.010654921841355785	0.010654921841355785	0.0	-5177207.1540011605	0	[]
Initial_000107606	15778800000.0	16.702752079927336	26.901648758947335	0.006522922176884033	0.6250596256606518	0.26366042895811076	0.30089452319089743	1.0	0.3494070781139322	57855600.0	0.017802198399529068	0.9251695303563685	[]	[]	gID_189	0	0.010730073454822483	0.010730073454822483	0.0	-5106431.119923885	0	[]
Initial_000107609	15778800000.0	19.587363251940786	28.74543500334256	0.006541827988509066	0.6249884259396988	0.263823584155785	0.30050132412264885	1.0	0.34695700795518253	57855600.0	0.012973287425944722	0.9299507810493739	[]	[]	gID_190	0	0.010674093342323289	0.010674093342323289	0.0	-5125658.495630828	0	[]
Initial_000107622	15778800000.0	17.757973947791463	20.1427367600967	0.006440702162898623	0.6130856566464233	0.2616643066495531	0.29843753013814134	1.0	0.3485241029950927	55225800.0	0.014967108012261383	0.9279863317407783	[]	[]	gID_191	0	0.010553159461186002	0.010553159461186002	0.0	-5113464.7012621425	0	[]
Initial_000107632	15778800000.0	5.738669292896023	11.024917721492638	0.006414287441131804	0.6142378785527454	0.26073415715370724	0.29920209342098375	1.0	0.3587317181628143	55225800.0	0.23213183763934503	0.7111966894106121	[]	[]	gID_192	0	0.010611199436470086	0.010611199436470086	0.0	-5033350.026335408	0	[]
Initial_000107649	15778800000.0	15.029570245108946	9.565479698814606	0.0063624612498954895	0.6003263510320719	0.25880462657895975	0.29625683436919986	1.0	0.3508563932704526	52596000.0	0.011698242049927622	0.9313080121316483	[]	[]	gID_193	0	0.010496275976275391	0.010496275976275391	0.0	-5095278.52643877	0	[]
Initial_000107657	15778800000.0	15.112683010902456	13.839842608662812	0.00613620517919608	0.586627942117775	0.25601276383776855	0.29272563760138026	1.0	0.3508017540029945	49966200.0	0.1282918890866487	0.8148867245795534	[]	[]	gID_194	0	0.0099781528899662	0.0099781528899662	0.0	-5095832.514577434	0	[]
Initial_000107682	15778800000.0	3.249708873899755	11.317687339764161	0.006056859602031277	0.5558062441022871	0.25198334512279386	0.2876702068969757	1.0	0.36090672912135396	47336400.0	0.3195878969046081	0.6236846033176972	[]	[]	gID_195	0	0.009859240631307902	0.009859240631307902	0.0	-5016759.860714457	0	[]
Initial_000107714	15778800000.0	20.974168754217466	28.39746981068629	0.005678879498116879	0.48841722121198117	0.2465455717511557	0.2769351692562332	1.0	0.345921625812096	42076800.0	0.0037534614885734218	0.9387458748590485	[]	[]	gID_196	0	0.009182703084609452	0.009182703084609452	0.0	-5134902.247677353	0	[]
Initial_000107725	15778800000.0	18.343296098797367	29.697920281888663	0.005515672951659561	0.4594711151047324	0.24413427582579153	0.2703413190071571	1.0	0.34818224523578223	39447000.0	0.3937276302752235	0.5488020833719522	[]	[]	gID_197	0	0.00841350826479548	0.00841350826479548	0.0	-5117366.166047475	0	[]
Initial_000107737	15778800000.0	19.32071902664214	26.08767282968015	0.00551462764314315	0.4595215400261253	0.24423878012223735	0.27020793930350007	1.0	0.3473521428280714	39447000.0	0.3961401564015163	0.5463661996366029	[]	[]	gID_198	0	0.008385958034370238	0.008385958034370238	0.0	-5123881.178552656	0	[]
Initial_000107739	15778800000.0	20.984567357807713	29.289050998366932	0.005512754546913157	0.45960956059639907	0.24442890952638135	0.2699620626052964	1.0	0.345939050966592	39447000.0	0.40060639319234387	0.5418568414057616	[]	[]	gID_199	0	0.008337976280457073	0.008337976280457073	0.0	-5134971.559569367	0	[]
Initial_000107760	15778800000.0	20.124063875042836	29.479074036214662	0.005008041016225693	0.39746363153053166	0.2405682837514776	0.2600917220518339	1.0	0.3467300854149869	34187400.0	0.007359358926880813	0.9340357708624704	[]	[]	gID_200	0	0.008049388606514026	0.008049388606514026	0.0	-5129235.87362293	0	[]
Initial_000107761	15778800000.0	15.180169046937815	12.416663707938037	0.0050099996960774	0.39760614245201975	0.23995016323456167	0.26106636922834314	1.0	0.3509282904430996	34187400.0	0.008990719447995368	0.932582929891376	[]	[]	gID_201	0	0.008180192738750609	0.008180192738750609	0.0	-5096282.342749222	0	[]
Initial_000107763	15778800000.0	20.62759736211886	28.629750280014168	0.005007877625858426	0.3974499573276129	0.24062708983409092	0.25999911280864874	1.0	0.3463025052259849	34187400.0	0.0072227044002866805	0.9341554928014183	[]	[]	gID_202	0	0.008036353987986723	0.008036353987986723	0.0	-5132592.176070542	0	[]
